SYMBOL,DATE,TIME,BID
SPY,19971111,9:01:25,0
SPY,19971111,9:01:25,0
SPY,19971111,9:01:25,0
SPY,19971111,9:31:14,92.53125
SPY,19971111,9:31:15,0
SPY,19971111,9:31:16,92.53125
SPY,19971111,9:31:17,92.625
SPY,19971111,9:31:17,92.625
SPY,19971111,9:31:19,92.5
SPY,19971111,9:31:20,92.5
SPY,19971111,9:31:28,92.5625
SPY,19971111,9:31:29,92.54687
SPY,19971111,9:31:32,92.625
SPY,19971111,9:31:33,92.51562
SPY,19971111,9:31:33,92.51562
SPY,19971111,9:31:36,92.54687
SPY,19971111,9:31:48,92.5625
SPY,19971111,9:31:50,92.5625
SPY,19971111,9:31:52,92.53125
SPY,19971111,9:31:52,92.53125
SPY,19971111,9:32:02,92.59375
SPY,19971111,9:32:04,92.59375
SPY,19971111,9:32:05,92.5625
SPY,19971111,9:32:07,92.5625
SPY,19971111,9:32:07,92.5625
SPY,19971111,9:32:09,92.5625
SPY,19971111,9:32:45,92.625
SPY,19971111,9:32:51,92.59375
SPY,19971111,9:32:51,92.59375
SPY,19971111,9:32:52,92.64062
SPY,19971111,9:32:55,92.625
SPY,19971111,9:32:57,92.65625
SPY,19971111,9:33:00,92.6875
SPY,19971111,9:33:04,92.625
SPY,19971111,9:33:04,92.625
SPY,19971111,9:33:06,92.67187
SPY,19971111,9:33:08,92.71875
SPY,19971111,9:33:11,92.5625
SPY,19971111,9:33:18,92.6875
SPY,19971111,9:33:18,92.6875
SPY,19971111,9:33:19,92.73437
SPY,19971111,9:33:25,92.6875
SPY,19971111,9:34:04,92.70312
SPY,19971111,9:34:09,92.75
SPY,19971111,9:34:16,92.71875
SPY,19971111,9:34:16,92.71875
SPY,19971111,9:34:40,92.75
SPY,19971111,9:35:00,92.75
SPY,19971111,9:35:28,92.71875
SPY,19971111,9:35:38,92.6875
SPY,19971111,9:35:38,92.6875
SPY,19971111,9:35:42,92.6875
SPY,19971111,9:35:47,92.70312
SPY,19971111,9:35:48,92.70312
SPY,19971111,9:35:48,92.71875
SPY,19971111,9:35:51,92.70312
SPY,19971111,9:35:55,92.65625
SPY,19971111,9:35:55,92.65625
SPY,19971111,9:36:09,92.6875
SPY,19971111,9:36:09,92.6875
SPY,19971111,9:36:38,92.6875
SPY,19971111,9:36:38,92.6875
SPY,19971111,9:36:42,92.70312
SPY,19971111,9:36:42,92.65625
SPY,19971111,9:36:42,92.65625
SPY,19971111,9:36:55,92.65625
SPY,19971111,9:37:00,92.625
SPY,19971111,9:37:00,92.625
SPY,19971111,9:37:01,92.65625
SPY,19971111,9:37:22,92.625
SPY,19971111,9:37:28,92.65625
