SYMBOL,DATE,TIME,BID
SPY,19970811,9:01:19,0
SPY,19970811,9:01:19,0
SPY,19970811,9:01:19,0
SPY,19970811,9:33:07,93.75
SPY,19970811,9:33:17,93.71875
SPY,19970811,9:33:17,93.6875
SPY,19970811,9:33:21,93.65625
SPY,19970811,9:33:25,93.65625
SPY,19970811,9:33:56,93.65625
SPY,19970811,9:34:00,93.625
SPY,19970811,9:35:12,93.625
SPY,19970811,9:35:16,93.59375
SPY,19970811,9:35:27,93.6875
SPY,19970811,9:35:33,93.65625
SPY,19970811,9:35:38,93.65625
SPY,19970811,9:35:50,93.6875
SPY,19970811,9:35:54,93.65625
SPY,19970811,9:36:12,93.6875
SPY,19970811,9:36:17,93.65625
SPY,19970811,9:36:18,93.65625
SPY,19970811,9:36:21,93.625
SPY,19970811,9:36:23,93.65625
SPY,19970811,9:36:27,93.625
SPY,19970811,9:36:52,93.625
SPY,19970811,9:36:57,93.59375
SPY,19970811,9:37:13,93.625
SPY,19970811,9:37:16,93.59375
SPY,19970811,9:37:16,93.5625
SPY,19970811,9:37:19,93.53125
SPY,19970811,9:37:23,93.5625
SPY,19970811,9:37:24,93.53125
SPY,19970811,9:37:48,93.5625
SPY,19970811,9:37:52,93.53125
SPY,19970811,9:38:00,93.53125
SPY,19970811,9:38:11,93.25
SPY,19970811,9:38:58,93.53125
SPY,19970811,9:39:02,93.5
SPY,19970811,9:39:12,93.5
SPY,19970811,9:39:12,93.6875
SPY,19970811,9:39:16,93.5
SPY,19970811,9:39:20,93.65625
SPY,19970811,9:39:24,93.65625
SPY,19970811,9:39:34,93.46875
SPY,19970811,9:39:37,93.5
SPY,19970811,9:39:41,93.5
SPY,19970811,9:39:45,93.5
SPY,19970811,9:39:45,93.46875
SPY,19970811,9:39:49,93.5
SPY,19970811,9:39:51,93.46875
SPY,19970811,9:39:53,93.5
SPY,19970811,9:39:55,93.5
SPY,19970811,9:40:08,93.5
SPY,19970811,9:40:13,93.5
SPY,19970811,9:40:43,93.46875
SPY,19970811,9:41:26,93.5
SPY,19970811,9:41:32,93.5
SPY,19970811,9:41:32,93.46875
SPY,19970811,9:41:38,93.46875
SPY,19970811,9:41:41,93.4375
SPY,19970811,9:41:59,93.4375
SPY,19970811,9:42:04,93.40625
SPY,19970811,9:42:22,93.4375
SPY,19970811,9:42:25,93.4375
SPY,19970811,9:42:26,93.40625
SPY,19970811,9:42:43,93.40625
SPY,19970811,9:42:48,93.375
SPY,19970811,9:42:51,93.39062
SPY,19970811,9:42:52,93.375
SPY,19970811,9:42:55,93.34375
SPY,19970811,9:43:15,93.34375
SPY,19970811,9:43:17,93.3125
SPY,19970811,9:43:18,93.375
SPY,19970811,9:43:19,93.28125
SPY,19970811,9:43:22,93.375
SPY,19970811,9:43:26,93.375
SPY,19970811,9:43:29,93.25
SPY,19970811,9:43:30,93.25
SPY,19970811,9:43:33,93.25
SPY,19970811,9:44:02,93.3125
SPY,19970811,9:44:07,93.28125
SPY,19970811,9:44:57,93.3125
SPY,19970811,9:45:01,93.28125
SPY,19970811,9:45:04,93.3125
SPY,19970811,9:45:04,93.28125
SPY,19970811,9:45:09,93.28125
SPY,19970811,9:45:26,93.28125
SPY,19970811,9:45:29,93.25
SPY,19970811,9:45:29,93.28125
SPY,19970811,9:45:33,93.25
SPY,19970811,9:45:33,93.28125
SPY,19970811,9:45:38,93.28125
SPY,19970811,9:45:38,93.25
SPY,19970811,9:46:16,93.28125
SPY,19970811,9:46:21,93.28125
SPY,19970811,9:46:21,93.25
SPY,19970811,9:46:24,93.25
SPY,19970811,9:46:29,93.25
SPY,19970811,9:46:34,93.28125
SPY,19970811,9:46:37,93.25
SPY,19970811,9:46:44,93.25
SPY,19970811,9:46:48,93.25
SPY,19970811,9:47:46,93.125
SPY,19970811,9:48:06,93.21875
SPY,19970811,9:48:08,93
SPY,19970811,9:48:09,93.25
SPY,19970811,9:48:13,93.25
SPY,19970811,9:48:13,93.25
SPY,19970811,9:48:19,93.28125
SPY,19970811,9:48:23,93.25
SPY,19970811,9:48:26,93.25
SPY,19970811,9:48:40,93.25
SPY,19970811,9:48:44,93.25
SPY,19970811,9:49:10,93.28125
SPY,19970811,9:49:14,93.25
SPY,19970811,9:49:15,93.32812
SPY,19970811,9:49:17,93.34375
SPY,19970811,9:49:18,93.28125
SPY,19970811,9:49:23,93.3125
