SYMBOL,DATE,TIME,BID
SPY,19960930,9:00:40,0
SPY,19960930,9:00:40,0
SPY,19960930,9:31:01,68.6875
SPY,19960930,9:31:16,68.71875
SPY,19960930,9:31:46,68.67187
SPY,19960930,9:31:55,68.6875
SPY,19960930,9:32:11,68.67187
SPY,19960930,9:32:52,68.6875
SPY,19960930,9:32:53,68.6875
SPY,19960930,9:33:20,68.6875
SPY,19960930,9:33:31,68.6875
SPY,19960930,9:34:38,68.67187
SPY,19960930,9:36:21,68.6875
SPY,19960930,9:37:04,68.71875
SPY,19960930,9:38:38,68.73437
SPY,19960930,9:38:44,68.75
SPY,19960930,9:38:51,68.73437
SPY,19960930,9:39:32,68.71875
SPY,19960930,9:39:50,68.70312
SPY,19960930,9:39:58,68.375
SPY,19960930,9:40:24,68.71875
SPY,19960930,9:42:32,68.70312
SPY,19960930,9:42:36,68.70312
SPY,19960930,9:43:51,68.6875
SPY,19960930,9:45:26,68.70312
SPY,19960930,9:46:46,68.71875
SPY,19960930,9:47:04,68.73437
SPY,19960930,9:47:16,68.71875
SPY,19960930,9:49:47,68.70312
SPY,19960930,9:50:58,68.71875
SPY,19960930,9:51:04,68.73437
SPY,19960930,9:53:46,68.75
SPY,19960930,9:54:07,68.73437
SPY,19960930,9:55:09,68.75
SPY,19960930,9:56:37,68.76562
SPY,19960930,9:57:08,68.78125
SPY,19960930,9:57:22,68.79687
SPY,19960930,9:57:37,68.8125
SPY,19960930,9:57:42,68.79687
SPY,19960930,9:58:10,68.8125
SPY,19960930,9:59:09,68.82812
SPY,19960930,9:59:29,68.8125
SPY,19960930,10:00:35,68.78125
SPY,19960930,10:00:41,68.75
SPY,19960930,10:01:15,68.73437
SPY,19960930,10:01:39,68.71875
SPY,19960930,10:01:53,68.6875
SPY,19960930,10:02:17,68.65625
SPY,19960930,10:05:57,68.65625
SPY,19960930,10:06:11,68.6875
SPY,19960930,10:06:16,68.70312
SPY,19960930,10:06:16,68.6875
SPY,19960930,10:07:26,68.71875
SPY,19960930,10:07:37,68.73437
SPY,19960930,10:10:48,68.75
SPY,19960930,10:11:58,68.76562
SPY,19960930,10:12:17,68.78125
SPY,19960930,10:12:46,68.8125
SPY,19960930,10:12:49,68.82812
SPY,19960930,10:12:52,68.84375
SPY,19960930,10:12:57,68.85937
SPY,19960930,10:13:00,68.875
SPY,19960930,10:13:02,68.90625
SPY,19960930,10:13:27,68.875
SPY,19960930,10:13:29,68.5
SPY,19960930,10:13:31,68.625
SPY,19960930,10:13:43,68.90625
SPY,19960930,10:14:47,68.9375
SPY,19960930,10:14:55,68.96875
SPY,19960930,10:16:17,68.98437
SPY,19960930,10:16:17,68.75
SPY,19960930,10:16:47,68.96875
SPY,19960930,10:16:49,68.98437
SPY,19960930,10:16:54,68.96875
SPY,19960930,10:17:32,68.96875
SPY,19960930,10:19:59,68.98437
SPY,19960930,10:20:05,69
SPY,19960930,10:20:17,69.01562
SPY,19960930,10:20:23,69.04687
SPY,19960930,10:20:55,69.0625
SPY,19960930,10:20:59,69.0625
SPY,19960930,10:21:38,69.0625
SPY,19960930,10:21:48,69.04687
SPY,19960930,10:21:55,69.03125
SPY,19960930,10:22:06,69
SPY,19960930,10:22:44,69
SPY,19960930,10:23:41,69
SPY,19960930,10:24:42,69
SPY,19960930,10:26:14,69
SPY,19960930,10:26:58,69
SPY,19960930,10:27:09,68.96875
SPY,19960930,10:27:12,68.96875
SPY,19960930,10:27:34,68.95312
SPY,19960930,10:28:48,68.9375
SPY,19960930,10:29:32,68.90625
SPY,19960930,10:29:55,68.89062
SPY,19960930,10:30:48,68.89062
SPY,19960930,10:30:54,68.875
SPY,19960930,10:30:59,68.90625
SPY,19960930,10:31:10,68.89062
SPY,19960930,10:31:26,68.875
SPY,19960930,10:31:32,68.85937
SPY,19960930,10:31:50,68.84375
SPY,19960930,10:33:00,68.85937
SPY,19960930,10:33:31,68.89062
SPY,19960930,10:33:35,68.90625
SPY,19960930,10:34:03,68.92187
SPY,19960930,10:35:54,68.90625
SPY,19960930,10:36:09,68.875
SPY,19960930,10:36:14,68.89062
SPY,19960930,10:36:16,68.875
SPY,19960930,10:36:34,68.85937
SPY,19960930,10:37:36,68.875
SPY,19960930,10:37:43,68.90625
SPY,19960930,10:38:04,68.92187
SPY,19960930,10:40:23,68.90625
SPY,19960930,10:41:22,68.89062
SPY,19960930,10:43:09,68.875
SPY,19960930,10:45:28,68.89062
SPY,19960930,10:46:26,68.90625
SPY,19960930,10:48:24,68.89062
SPY,19960930,10:49:26,68.875
SPY,19960930,10:49:45,68.85937
SPY,19960930,10:50:59,68.84375
SPY,19960930,10:53:43,68.84375
SPY,19960930,10:54:07,68.85937
SPY,19960930,10:57:28,68.875
SPY,19960930,10:58:49,68.89062
SPY,19960930,11:06:42,68.875
SPY,19960930,11:07:11,68.875
SPY,19960930,11:07:41,68.875
SPY,19960930,11:10:54,68.90625
SPY,19960930,11:15:48,68.875
SPY,19960930,11:16:47,68.89062
SPY,19960930,11:21:20,68.90625
SPY,19960930,11:47:14,68.89062
SPY,19960930,11:51:25,68.90625
SPY,19960930,11:59:54,68.89062
SPY,19960930,12:08:51,68.875
SPY,19960930,12:10:31,68.90625
SPY,19960930,12:13:13,68.875
SPY,19960930,12:14:09,68.875
SPY,19960930,12:16:12,68.84375
SPY,19960930,12:17:58,68.85937
SPY,19960930,12:19:27,68.85937
SPY,19960930,12:21:24,68.85937
SPY,19960930,12:25:16,68.85937
SPY,19960930,12:29:17,68.85937
SPY,19960930,12:29:29,68.89062
SPY,19960930,12:32:16,68.90625
SPY,19960930,12:44:29,68.875
SPY,19960930,12:47:10,68.89062
SPY,19960930,12:49:30,68.89062
SPY,19960930,13:09:04,68.89062
SPY,19960930,13:09:50,68.89062
SPY,19960930,13:11:09,68.90625
SPY,19960930,13:22:00,68.89062
SPY,19960930,13:42:36,68.89062
SPY,19960930,13:50:03,68.89062
SPY,19960930,14:01:00,68.90625
SPY,19960930,14:14:32,68.89062
SPY,19960930,14:17:02,68.875
SPY,19960930,14:18:01,68.85937
SPY,19960930,14:21:05,68.875
SPY,19960930,14:28:06,68.85937
SPY,19960930,14:29:15,68.82812
SPY,19960930,14:31:54,68.84375
