SYMBOL,DATE,TIME,BID
SPY,19970304,9:01:19,0
SPY,19970304,9:01:19,0
SPY,19970304,9:01:19,0
SPY,19970304,9:31:54,79.8125
SPY,19970304,9:32:14,79.8125
SPY,19970304,9:32:21,79.8125
SPY,19970304,9:32:32,79.8125
SPY,19970304,9:32:56,79.78125
SPY,19970304,9:35:04,79.76562
SPY,19970304,9:35:43,79.75
SPY,19970304,9:36:39,79.76562
SPY,19970304,9:36:41,79.78125
SPY,19970304,9:37:47,79.79687
SPY,19970304,9:38:27,79.78125
SPY,19970304,9:38:30,79.76562
SPY,19970304,9:38:30,79.75
SPY,19970304,9:38:33,79.73437
SPY,19970304,9:38:50,79.71875
SPY,19970304,9:38:52,79.73437
SPY,19970304,9:40:21,79.71875
SPY,19970304,9:40:48,79.73437
SPY,19970304,9:41:05,79.75
SPY,19970304,9:41:14,79.73437
SPY,19970304,9:41:39,79.73437
SPY,19970304,9:41:44,79.73437
SPY,19970304,9:42:02,79.71875
SPY,19970304,9:42:23,79.70312
SPY,19970304,9:43:12,79.71875
SPY,19970304,9:43:21,79.73437
SPY,19970304,9:44:36,79.78125
SPY,19970304,9:45:17,79.73437
SPY,19970304,9:46:12,79.73437
SPY,19970304,9:47:10,79.75
SPY,19970304,9:48:56,79.75
SPY,19970304,9:49:29,79.75
SPY,19970304,9:51:21,79.71875
SPY,19970304,9:51:23,79.71875
SPY,19970304,9:51:28,79.70312
SPY,19970304,9:51:41,79.6875
SPY,19970304,9:51:47,79.71875
SPY,19970304,9:52:05,79.67187
SPY,19970304,9:52:48,79.65625
SPY,19970304,9:52:50,79.64062
SPY,19970304,9:52:59,79.625
SPY,19970304,9:52:59,79.60937
SPY,19970304,9:53:13,79.59375
SPY,19970304,9:53:20,79.60937
SPY,19970304,9:54:30,79.59375
SPY,19970304,9:54:33,79.65625
SPY,19970304,9:54:42,79.60937
SPY,19970304,9:55:01,79.59375
SPY,19970304,9:55:54,79.59375
SPY,19970304,9:56:05,79.57812
SPY,19970304,9:56:24,79.59375
SPY,19970304,9:56:38,79.5625
SPY,19970304,9:56:52,79.60937
SPY,19970304,9:57:02,79.59375
SPY,19970304,9:57:08,79.625
SPY,19970304,9:57:12,79.59375
SPY,19970304,9:57:24,79.64062
SPY,19970304,9:57:27,79.625
SPY,19970304,9:58:47,79.5
SPY,19970304,10:00:24,79.625
SPY,19970304,10:00:28,79.59375
SPY,19970304,10:00:57,79.59375
SPY,19970304,10:00:58,79.57812
SPY,19970304,10:01:00,79.5625
SPY,19970304,10:01:01,79.5625
SPY,19970304,10:01:03,79.54687
SPY,19970304,10:01:07,79.53125
SPY,19970304,10:01:25,79.5625
SPY,19970304,10:01:29,79.54687
SPY,19970304,10:01:31,79.53125
SPY,19970304,10:02:11,79.5625
SPY,19970304,10:02:13,79.57812
SPY,19970304,10:02:14,79.59375
SPY,19970304,10:02:15,79.53125
SPY,19970304,10:02:24,79.57812
SPY,19970304,10:02:25,79.5625
SPY,19970304,10:02:26,79.54687
SPY,19970304,10:02:29,79.5625
SPY,19970304,10:02:54,79.5625
SPY,19970304,10:02:54,79.57812
SPY,19970304,10:02:55,79.59375
SPY,19970304,10:02:57,79.60937
SPY,19970304,10:02:59,79.53125
SPY,19970304,10:03:33,79.625
SPY,19970304,10:03:37,79.59375
SPY,19970304,10:04:11,79.64062
SPY,19970304,10:04:14,79.625
SPY,19970304,10:04:16,79.625
SPY,19970304,10:04:53,79.64062
SPY,19970304,10:04:57,79.625
SPY,19970304,10:05:03,79.65625
SPY,19970304,10:05:09,79.625
SPY,19970304,10:05:51,79.64062
SPY,19970304,10:05:55,79.625
SPY,19970304,10:05:55,79.625
SPY,19970304,10:06:29,79.60937
SPY,19970304,10:06:29,79.59375
SPY,19970304,10:06:34,79.59375
SPY,19970304,10:06:36,79.57812
SPY,19970304,10:06:42,79.5625
SPY,19970304,10:06:55,79.5625
SPY,19970304,10:07:02,79.53125
SPY,19970304,10:09:40,79.57812
SPY,19970304,10:09:45,79.5625
SPY,19970304,10:09:51,79.59375
SPY,19970304,10:09:56,79.5625
SPY,19970304,10:10:11,79.60937
SPY,19970304,10:10:16,79.59375
SPY,19970304,10:10:32,79.57812
SPY,19970304,10:10:33,79.625
SPY,19970304,10:10:34,79.64062
SPY,19970304,10:10:36,79.5625
SPY,19970304,10:10:53,79.625
SPY,19970304,10:10:57,79.59375
SPY,19970304,10:11:14,79.60937
SPY,19970304,10:11:16,79.59375
SPY,19970304,10:11:20,79.59375
SPY,19970304,10:12:23,79.60937
SPY,19970304,10:12:26,79.59375
SPY,19970304,10:12:44,79.625
SPY,19970304,10:12:50,79.59375
SPY,19970304,10:14:29,79.64062
SPY,19970304,10:14:33,79.625
SPY,19970304,10:14:42,79.65625
SPY,19970304,10:14:46,79.625
SPY,19970304,10:14:49,79.67187
SPY,19970304,10:14:53,79.65625
SPY,19970304,10:15:29,79.6875
SPY,19970304,10:15:34,79.65625
SPY,19970304,10:15:40,79.67187
SPY,19970304,10:15:45,79.65625
SPY,19970304,10:15:54,79.6875
SPY,19970304,10:15:58,79.65625
SPY,19970304,10:16:18,79.70312
SPY,19970304,10:16:23,79.6875
SPY,19970304,10:16:37,79.6875
SPY,19970304,10:16:42,79.65625
SPY,19970304,10:16:45,79.70312
SPY,19970304,10:16:51,79.6875
SPY,19970304,10:16:58,79.71875
SPY,19970304,10:17:01,79.75
SPY,19970304,10:17:02,79.6875
SPY,19970304,10:20:46,79.75
SPY,19970304,10:20:50,79.71875
SPY,19970304,10:21:13,79.75
SPY,19970304,10:21:17,79.75
SPY,19970304,10:22:26,79.75
SPY,19970304,10:22:32,79.71875
SPY,19970304,10:26:53,79.75
SPY,19970304,10:26:58,79.71875
SPY,19970304,10:26:58,79.75
SPY,19970304,10:27:02,79.71875
SPY,19970304,10:27:04,79.71875
SPY,19970304,10:27:08,79.6875
SPY,19970304,10:27:39,79.70312
SPY,19970304,10:27:44,79.6875
SPY,19970304,10:28:01,79.6875
SPY,19970304,10:28:05,79.65625
SPY,19970304,10:28:07,79.67187
SPY,19970304,10:28:11,79.65625
SPY,19970304,10:28:22,79.65625
SPY,19970304,10:28:26,79.625
SPY,19970304,10:29:47,79.6875
SPY,19970304,10:29:53,79.65625
SPY,19970304,10:33:35,79.70312
SPY,19970304,10:33:38,79.6875
SPY,19970304,10:35:52,79.71875
SPY,19970304,10:35:56,79.6875
SPY,19970304,10:36:49,79.70312
SPY,19970304,10:36:53,79.6875
SPY,19970304,10:40:32,79.6875
SPY,19970304,10:40:35,79.65625
SPY,19970304,10:40:44,79.70312
SPY,19970304,10:40:49,79.6875
SPY,19970304,10:41:10,79.71875
SPY,19970304,10:41:14,79.6875
SPY,19970304,10:42:50,79.70312
SPY,19970304,10:42:54,79.6875
SPY,19970304,10:45:02,79.71875
SPY,19970304,10:45:06,79.6875
SPY,19970304,10:45:53,79.70312
SPY,19970304,10:45:53,79.6875
SPY,19970304,10:45:57,79.6875
SPY,19970304,10:46:21,79.70312
SPY,19970304,10:46:25,79.6875
SPY,19970304,10:50:21,79.71875
SPY,19970304,10:50:24,79.6875
SPY,19970304,10:51:01,79.73437
SPY,19970304,10:51:04,79.71875
SPY,19970304,10:51:08,79.75
SPY,19970304,10:51:10,79.76562
SPY,19970304,10:51:13,79.71875
SPY,19970304,10:51:18,79.78125
SPY,19970304,10:51:22,79.75
SPY,19970304,10:51:42,79.79687
SPY,19970304,10:51:46,79.8125
SPY,19970304,10:51:47,79.78125
SPY,19970304,10:51:49,79.82812
SPY,19970304,10:51:52,79.84375
SPY,19970304,10:51:54,79.8125
SPY,19970304,10:52:44,79.875
SPY,19970304,10:52:44,79.875
SPY,19970304,10:52:50,79.84375
SPY,19970304,10:52:57,79.625
SPY,19970304,10:52:58,79.89062
SPY,19970304,10:53:02,79.90625
SPY,19970304,10:53:02,79.875
SPY,19970304,10:53:13,79.89062
SPY,19970304,10:53:15,79.875
SPY,19970304,10:53:17,79.875
SPY,19970304,10:55:01,79.89062
SPY,19970304,10:55:05,79.875
SPY,19970304,10:55:44,79.875
SPY,19970304,10:55:49,79.84375
SPY,19970304,10:55:59,79.84375
SPY,19970304,10:56:03,79.8125
SPY,19970304,10:59:22,79.82812
SPY,19970304,10:59:23,79.8125
SPY,19970304,10:59:27,79.8125
SPY,19970304,10:59:53,79.79687
SPY,19970304,10:59:58,79.78125
SPY,19970304,11:00:09,79.8125
SPY,19970304,11:00:14,79.79687
SPY,19970304,11:00:14,79.78125
SPY,19970304,11:01:04,79.78125
SPY,19970304,11:01:06,79.79687
SPY,19970304,11:01:09,79.75
SPY,19970304,11:02:10,79.8125
SPY,19970304,11:02:14,79.78125
SPY,19970304,11:03:04,79.82812
SPY,19970304,11:03:09,79.8125
SPY,19970304,11:03:55,79.84375
SPY,19970304,11:04:00,79.8125
SPY,19970304,11:06:13,79.85937
SPY,19970304,11:06:18,79.84375
SPY,19970304,11:07:08,79.875
SPY,19970304,11:07:13,79.84375
SPY,19970304,11:08:14,79.89062
SPY,19970304,11:08:18,79.875
SPY,19970304,11:09:36,79.875
SPY,19970304,11:09:41,79.84375
SPY,19970304,11:11:59,79.85937
SPY,19970304,11:12:03,79.84375
SPY,19970304,11:13:18,79.89062
SPY,19970304,11:13:22,79.875
SPY,19970304,11:14:07,79.90625
SPY,19970304,11:14:12,79.875
SPY,19970304,11:14:34,79.89062
SPY,19970304,11:14:38,79.875
SPY,19970304,11:15:25,79.875
SPY,19970304,11:15:29,79.84375
SPY,19970304,11:16:01,79.85937
SPY,19970304,11:16:05,79.84375
SPY,19970304,11:16:37,79.9375
SPY,19970304,11:17:40,79.84375
SPY,19970304,11:17:43,79.82812
SPY,19970304,11:17:44,79.9375
SPY,19970304,11:17:45,79.8125
SPY,19970304,11:17:47,79.8125
SPY,19970304,11:17:51,79.78125
SPY,19970304,11:18:08,79.82812
SPY,19970304,11:18:13,79.8125
SPY,19970304,11:18:19,79.84375
SPY,19970304,11:18:24,79.8125
SPY,19970304,11:19:32,79.84375
SPY,19970304,11:19:35,79.84375
SPY,19970304,11:19:43,79.84375
SPY,19970304,11:19:47,79.8125
SPY,19970304,11:20:54,79.8125
SPY,19970304,11:20:58,79.78125
SPY,19970304,11:21:14,79.84375
SPY,19970304,11:21:18,79.8125
SPY,19970304,11:22:31,79.90625
SPY,19970304,11:22:38,79.85937
SPY,19970304,11:23:14,79.875
SPY,19970304,11:23:18,79.90625
SPY,19970304,11:23:53,79.90625
SPY,19970304,11:23:57,79.90625
SPY,19970304,11:24:00,79.90625
SPY,19970304,11:24:04,79.90625
SPY,19970304,11:24:09,79.90625
SPY,19970304,11:24:14,79.90625
SPY,19970304,11:24:58,79.92187
SPY,19970304,11:25:00,79.9375
SPY,19970304,11:25:02,79.90625
SPY,19970304,11:25:24,79.95312
SPY,19970304,11:25:28,79.9375
SPY,19970304,11:25:31,79.96875
SPY,19970304,11:25:34,79.9375
SPY,19970304,11:25:55,79.98437
SPY,19970304,11:25:59,79.96875
SPY,19970304,11:26:05,80
SPY,19970304,11:26:10,79.96875
SPY,19970304,11:26:14,79.98437
SPY,19970304,11:26:15,79.96875
SPY,19970304,11:26:18,79.96875
SPY,19970304,11:26:41,79.95312
SPY,19970304,11:26:42,79.9375
SPY,19970304,11:26:47,79.9375
SPY,19970304,11:27:10,79.90625
SPY,19970304,11:27:11,79.90625
SPY,19970304,11:27:14,79.90625
SPY,19970304,11:29:04,79.89062
SPY,19970304,11:29:08,79.90625
SPY,19970304,11:29:53,79.92187
SPY,19970304,11:29:58,79.90625
SPY,19970304,11:30:34,79.9375
SPY,19970304,11:30:38,79.90625
SPY,19970304,11:33:06,79.9375
SPY,19970304,11:33:11,79.9375
SPY,19970304,11:34:30,79.9375
SPY,19970304,11:34:33,79.9375
SPY,19970304,11:35:06,79.92187
SPY,19970304,11:35:09,79.90625
SPY,19970304,11:35:10,79.90625
SPY,19970304,11:35:16,79.875
SPY,19970304,11:35:36,79.89062
SPY,19970304,11:35:39,79.875
SPY,19970304,11:35:51,79.9375
SPY,19970304,11:37:34,79.875
SPY,19970304,11:37:37,79.9375
SPY,19970304,11:37:39,79.85937
SPY,19970304,11:37:43,79.9375
SPY,19970304,11:37:43,79.84375
SPY,19970304,11:39:35,79.875
SPY,19970304,11:39:40,79.84375
SPY,19970304,11:41:33,79.9375
SPY,19970304,11:42:39,79.89062
SPY,19970304,11:44:54,79.875
SPY,19970304,11:44:58,79.9375
SPY,19970304,11:47:18,79.85937
SPY,19970304,11:47:21,79.9375
SPY,19970304,11:48:38,79.875
SPY,19970304,11:48:42,79.9375
SPY,19970304,11:49:41,79.875
SPY,19970304,11:49:45,79.9375
SPY,19970304,11:49:48,79.84375
SPY,19970304,11:50:01,79.85937
SPY,19970304,11:50:05,79.84375
SPY,19970304,11:50:24,79.84375
SPY,19970304,11:50:28,79.8125
SPY,19970304,11:50:48,79.82812
SPY,19970304,11:50:53,79.8125
SPY,19970304,11:52:42,79.84375
SPY,19970304,11:52:47,79.8125
SPY,19970304,11:53:16,79.90625
SPY,19970304,11:54:10,79.82812
SPY,19970304,11:54:14,79.90625
SPY,19970304,11:55:07,79.8125
SPY,19970304,11:55:12,79.90625
SPY,19970304,11:55:12,79.78125
SPY,19970304,11:56:35,79.8125
SPY,19970304,11:56:41,79.8125
SPY,19970304,11:57:35,79.8125
SPY,19970304,11:57:40,79.8125
SPY,19970304,11:57:40,79.8125
SPY,19970304,11:57:44,79.78125
SPY,19970304,11:58:48,79.82812
SPY,19970304,11:58:52,79.8125
SPY,19970304,11:59:49,79.84375
SPY,19970304,11:59:54,79.8125
SPY,19970304,12:02:47,79.875
SPY,19970304,12:02:51,79.84375
SPY,19970304,12:03:10,79.875
SPY,19970304,12:03:13,79.89062
SPY,19970304,12:03:15,79.84375
SPY,19970304,12:03:16,79.875
SPY,19970304,12:03:20,79.84375
SPY,19970304,12:03:53,79.89062
SPY,19970304,12:03:58,79.875
SPY,19970304,12:04:05,79.90625
SPY,19970304,12:04:09,79.875
SPY,19970304,12:04:28,79.92187
SPY,19970304,12:04:31,79.9375
SPY,19970304,12:04:34,79.90625
SPY,19970304,12:09:43,79.9375
SPY,19970304,12:09:47,79.90625
SPY,19970304,12:09:58,79.90625
SPY,19970304,12:10:01,79.875
SPY,19970304,12:12:04,79.9375
SPY,19970304,12:12:09,79.90625
SPY,19970304,12:19:06,79.9375
SPY,19970304,12:19:10,79.9375
SPY,19970304,12:22:09,79.96875
SPY,19970304,12:22:13,79.96875
SPY,19970304,12:22:13,79.98437
SPY,19970304,12:22:15,80
SPY,19970304,12:22:17,79.96875
SPY,19970304,12:22:18,80.01562
SPY,19970304,12:22:18,80.01562
SPY,19970304,12:22:22,80
SPY,19970304,12:22:23,79.98437
SPY,19970304,12:22:27,79.96875
SPY,19970304,12:22:42,79.96875
SPY,19970304,12:22:46,79.9375
SPY,19970304,12:22:52,79.75
SPY,19970304,12:23:22,80
SPY,19970304,12:23:26,79.96875
SPY,19970304,12:23:39,80
SPY,19970304,12:23:44,80
SPY,19970304,12:24:47,80.01562
SPY,19970304,12:24:52,80
SPY,19970304,12:24:53,80
SPY,19970304,12:24:58,79.96875
SPY,19970304,12:25:41,80
SPY,19970304,12:25:45,79.96875
SPY,19970304,12:27:07,80
SPY,19970304,12:27:12,79.96875
SPY,19970304,12:30:30,80
SPY,19970304,12:30:34,79.96875
SPY,19970304,12:35:07,80.01562
SPY,19970304,12:35:12,80
SPY,19970304,12:36:02,80
SPY,19970304,12:36:07,79.96875
SPY,19970304,12:44:12,80.01562
SPY,19970304,12:44:16,80
SPY,19970304,12:44:39,80
SPY,19970304,12:44:43,79.96875
SPY,19970304,12:45:27,80.01562
SPY,19970304,12:45:32,80
SPY,19970304,12:45:34,80.03125
SPY,19970304,12:45:39,80
SPY,19970304,12:46:20,80
SPY,19970304,12:46:23,79.96875
SPY,19970304,12:46:28,80.01562
SPY,19970304,12:46:32,80
SPY,19970304,12:48:31,80.03125
SPY,19970304,12:48:35,80
SPY,19970304,12:49:57,80.04687
SPY,19970304,12:50:01,80.03125
SPY,19970304,12:50:22,80.03125
SPY,19970304,12:50:25,80
SPY,19970304,12:54:03,80.01562
SPY,19970304,12:54:08,80
SPY,19970304,12:54:27,80
SPY,19970304,12:54:30,79.96875
SPY,19970304,12:56:54,80
SPY,19970304,12:56:59,79.96875
SPY,19970304,12:58:30,80
SPY,19970304,12:58:35,79.96875
SPY,19970304,12:59:16,79.96875
SPY,19970304,12:59:20,79.9375
SPY,19970304,12:59:20,79.9375
SPY,19970304,12:59:24,79.90625
SPY,19970304,13:02:38,79.92187
SPY,19970304,13:02:41,79.90625
SPY,19970304,13:03:32,79.9375
SPY,19970304,13:03:37,79.90625
SPY,19970304,13:04:36,79.95312
SPY,19970304,13:04:39,79.9375
SPY,19970304,13:06:44,79.9375
SPY,19970304,13:06:48,79.90625
SPY,19970304,13:10:42,79.92187
SPY,19970304,13:10:47,79.90625
SPY,19970304,13:12:20,79.9375
SPY,19970304,13:12:26,79.90625
SPY,19970304,13:12:49,79.95312
SPY,19970304,13:12:54,79.9375
SPY,19970304,13:17:35,79.96875
SPY,19970304,13:17:39,79.9375
SPY,19970304,13:20:48,79.98437
SPY,19970304,13:20:51,79.96875
SPY,19970304,13:21:04,80
SPY,19970304,13:21:08,79.96875
SPY,19970304,13:21:22,80.01562
SPY,19970304,13:21:27,80
SPY,19970304,13:22:00,80.03125
SPY,19970304,13:22:04,80
SPY,19970304,13:22:28,80.04687
SPY,19970304,13:22:32,80.03125
SPY,19970304,13:23:41,80.03125
SPY,19970304,13:23:44,80
SPY,19970304,13:24:14,80.01562
SPY,19970304,13:24:19,80
SPY,19970304,13:24:21,80
SPY,19970304,13:24:25,79.96875
SPY,19970304,13:25:31,79.98437
SPY,19970304,13:25:38,79.96875
SPY,19970304,13:26:40,80.03125
SPY,19970304,13:31:10,80
SPY,19970304,13:31:13,80.03125
SPY,19970304,13:32:06,79.98437
SPY,19970304,13:32:10,80.03125
SPY,19970304,13:32:50,79.96875
SPY,19970304,13:32:54,80.03125
SPY,19970304,13:34:27,79.98437
SPY,19970304,13:34:51,80
SPY,19970304,13:34:55,80.03125
SPY,19970304,13:35:25,80.01562
SPY,19970304,13:35:33,80
SPY,19970304,13:35:38,80.03125
SPY,19970304,13:38:48,79.96875
SPY,19970304,13:40:38,80
SPY,19970304,13:40:43,79.96875
SPY,19970304,13:41:02,80
SPY,19970304,13:41:07,79.96875
SPY,19970304,13:42:02,80
SPY,19970304,13:42:06,79.96875
SPY,19970304,13:47:03,79.9375
SPY,19970304,13:47:03,79.95312
SPY,19970304,13:47:06,79.90625
SPY,19970304,13:47:08,79.95312
SPY,19970304,13:47:10,79.9375
SPY,19970304,13:47:12,79.9375
SPY,19970304,13:47:16,79.90625
SPY,19970304,13:47:27,79.95312
SPY,19970304,13:47:31,79.9375
SPY,19970304,13:47:31,79.96875
SPY,19970304,13:47:34,79.9375
SPY,19970304,13:47:46,79.95312
SPY,19970304,13:47:50,79.9375
SPY,19970304,13:49:31,79.96875
SPY,19970304,13:49:35,79.9375
SPY,19970304,13:51:21,79.9375
SPY,19970304,13:51:27,79.90625
SPY,19970304,13:52:13,79.92187
SPY,19970304,13:52:18,79.90625
SPY,19970304,13:53:59,79.90625
SPY,19970304,13:54:01,79.875
SPY,19970304,13:57:47,79.89062
SPY,19970304,13:57:49,79.875
SPY,19970304,13:58:52,79.875
SPY,19970304,13:58:56,79.84375
SPY,19970304,14:01:12,79.875
SPY,19970304,14:01:17,79.84375
SPY,19970304,14:01:23,79.875
SPY,19970304,14:01:27,79.84375
SPY,19970304,14:03:38,79.84375
SPY,19970304,14:03:42,79.8125
SPY,19970304,14:03:47,79.8125
SPY,19970304,14:03:52,79.78125
SPY,19970304,14:03:58,79.625
SPY,19970304,14:04:07,79.79687
SPY,19970304,14:04:13,79.78125
SPY,19970304,14:04:35,79.78125
SPY,19970304,14:04:39,79.75
SPY,19970304,14:04:50,79.78125
SPY,19970304,14:04:55,79.78125
SPY,19970304,14:05:49,79.79687
SPY,19970304,14:05:52,79.8125
SPY,19970304,14:05:54,79.78125
SPY,19970304,14:06:24,79.82812
SPY,19970304,14:06:28,79.8125
SPY,19970304,14:07:24,79.85937
SPY,19970304,14:07:26,79.84375
SPY,19970304,14:12:00,79.85937
SPY,19970304,14:12:04,79.84375
SPY,19970304,14:12:34,79.84375
SPY,19970304,14:12:36,79.82812
SPY,19970304,14:12:38,79.8125
SPY,19970304,14:13:43,79.8125
SPY,19970304,14:13:46,79.78125
SPY,19970304,14:14:25,79.8125
SPY,19970304,14:14:29,79.8125
SPY,19970304,14:15:40,79.82812
SPY,19970304,14:15:44,79.8125
SPY,19970304,14:17:00,79.8125
SPY,19970304,14:17:04,79.78125
SPY,19970304,14:17:39,79.82812
SPY,19970304,14:17:42,79.8125
SPY,19970304,14:18:30,79.84375
SPY,19970304,14:18:34,79.8125
SPY,19970304,14:18:54,79.85937
SPY,19970304,14:18:58,79.84375
SPY,19970304,14:19:44,79.875
SPY,19970304,14:19:48,79.84375
SPY,19970304,14:19:50,79.85937
SPY,19970304,14:19:54,79.84375
SPY,19970304,14:20:14,79.84375
SPY,19970304,14:20:15,79.82812
SPY,19970304,14:20:17,79.8125
SPY,19970304,14:20:18,79.8125
SPY,19970304,14:21:12,79.79687
SPY,19970304,14:21:13,79.78125
SPY,19970304,14:21:16,79.78125
SPY,19970304,14:21:33,79.8125
SPY,19970304,14:21:38,79.78125
SPY,19970304,14:22:21,79.82812
SPY,19970304,14:22:25,79.8125
SPY,19970304,14:22:49,79.84375
SPY,19970304,14:22:53,79.8125
SPY,19970304,14:23:08,79.85937
SPY,19970304,14:23:12,79.84375
SPY,19970304,14:23:55,79.84375
SPY,19970304,14:23:59,79.8125
SPY,19970304,14:23:59,79.82812
SPY,19970304,14:24:00,79.8125
SPY,19970304,14:24:03,79.8125
SPY,19970304,14:24:09,79.79687
SPY,19970304,14:24:14,79.78125
SPY,19970304,14:24:42,79.82812
SPY,19970304,14:24:46,79.8125
SPY,19970304,14:26:43,79.82812
SPY,19970304,14:26:47,79.79687
SPY,19970304,14:26:47,79.8125
SPY,19970304,14:26:54,79.78125
SPY,19970304,14:26:58,79.75
SPY,19970304,14:27:31,79.76562
SPY,19970304,14:27:34,79.75
SPY,19970304,14:28:21,79.78125
SPY,19970304,14:28:25,79.75
SPY,19970304,14:28:37,79.79687
SPY,19970304,14:28:41,79.78125
SPY,19970304,14:28:51,79.78125
SPY,19970304,14:28:56,79.76562
SPY,19970304,14:28:56,79.75
SPY,19970304,14:29:18,79.75
SPY,19970304,14:29:22,79.71875
SPY,19970304,14:31:46,79.75
SPY,19970304,14:31:50,79.75
SPY,19970304,14:31:51,79.71875
SPY,19970304,14:31:55,79.75
SPY,19970304,14:32:01,79.71875
SPY,19970304,14:36:16,79.78125
SPY,19970304,14:36:20,79.75
SPY,19970304,14:38:54,79.76562
SPY,19970304,14:38:59,79.75
SPY,19970304,14:40:01,79.75
SPY,19970304,14:40:07,79.71875
SPY,19970304,14:41:49,79.78125
SPY,19970304,14:41:53,79.75
SPY,19970304,14:42:35,79.75
SPY,19970304,14:42:39,79.71875
SPY,19970304,14:49:51,79.75
SPY,19970304,14:49:55,79.71875
SPY,19970304,14:50:48,79.75
SPY,19970304,14:50:50,79.71875
SPY,19970304,14:53:51,79.75
SPY,19970304,14:53:54,79.71875
SPY,19970304,14:53:54,79.78125
SPY,19970304,14:53:56,79.79687
SPY,19970304,14:53:57,79.8125
SPY,19970304,14:53:58,79.75
SPY,19970304,14:55:52,79.82812
SPY,19970304,14:55:57,79.8125
SPY,19970304,14:55:57,79.84375
SPY,19970304,14:56:02,79.8125
SPY,19970304,14:56:19,79.875
SPY,19970304,14:56:24,79.84375
SPY,19970304,14:57:06,79.875
SPY,19970304,14:57:11,79.84375
SPY,19970304,14:57:47,79.84375
SPY,19970304,14:57:51,79.8125
SPY,19970304,14:58:44,79.82812
SPY,19970304,14:58:48,79.8125
SPY,19970304,14:59:01,79.79687
SPY,19970304,14:59:07,79.78125
SPY,19970304,14:59:54,79.78125
SPY,19970304,14:59:58,79.75
SPY,19970304,15:02:07,79.76562
SPY,19970304,15:02:11,79.75
SPY,19970304,15:02:26,79.75
SPY,19970304,15:02:31,79.71875
SPY,19970304,15:02:42,79.75
SPY,19970304,15:02:47,79.71875
SPY,19970304,15:03:51,79.70312
SPY,19970304,15:03:54,79.6875
SPY,19970304,15:04:17,79.6875
SPY,19970304,15:04:18,79.67187
SPY,19970304,15:04:18,79.65625
SPY,19970304,15:04:21,79.65625
