date,return
2007-10-10,-0.06023774227713757
2007-10-11,-0.06951247065534434
2007-10-12,-0.08519231749821853
2007-10-15,-0.04715079086418607
2007-10-16,-0.045301358839524394
2007-10-17,-0.06150258132965055
2007-10-18,-0.05537275390549834
2007-10-19,-0.046412598640138275
2007-10-22,-0.044568349610599474
2007-10-23,-0.07093300564567792
2007-10-24,-0.0533491498612484
2007-10-25,-0.07524274596746441
2007-10-26,-0.0743620743406091
2007-10-29,-0.04868837324726425
2007-10-30,-0.04177889248206003
2007-10-31,-0.044199602891589904
2007-11-01,-0.02497404885404832
2007-11-02,-0.033981442196723714
2007-11-05,-0.011615112211697943
2007-11-06,-0.009450616788615416
2007-11-07,0.015967632844500614
2007-11-08,0.028373586273075947
2007-11-09,0.016820506256817205
2007-11-12,0.03393720002031768
2007-11-13,0.004525236699811929
2007-11-14,-0.00393142119176295
2007-11-15,-0.005624892280335131
2007-11-16,-0.004019761568810423
2007-11-19,0.012107423473700583
2007-11-20,0.012710467542338922
2007-11-21,0.0399506868261965
2007-11-23,0.029970822562277802
2007-11-26,0.05782745539381322
2007-11-27,0.030478140685459468
2007-11-28,0.0003808067776366157
2007-11-29,-0.008435259648292608
2007-11-30,-0.02883840756930136
2007-12-03,-0.02275491699145245
2007-12-04,-0.04106718585182091
2007-12-05,-0.05300002787659948
2007-12-06,-0.08639510757024894
2007-12-07,-0.07045929827679016
2007-12-10,-0.0727790157624343
2007-12-11,-0.05919933682314367
2007-12-12,-0.055940500455930145
2007-12-13,-0.08060575863871518
2007-12-14,-0.07278048157435126
2007-12-17,-0.08592979418696729
2007-12-18,-0.09747300384933967
2007-12-19,-0.10870536246965674
2007-12-20,-0.09279320251903135
2007-12-21,-0.09387674081371873
2007-12-24,-0.11433229014261405
2007-12-26,-0.10194025636498778
2007-12-27,-0.08379578349709939
2007-12-28,-0.0904094540526826
2007-12-31,-0.0652237879910922
2008-01-02,-0.038033086277422024
2008-01-03,-0.047356523546231086
2008-01-04,-0.053620169506501086
2008-01-07,-0.0658153844476836
2008-01-08,-0.038666244171758124
2008-01-09,-0.05746070246118577
2008-01-10,-0.05797731843811868
2008-01-11,-0.03822608032869569
2008-01-14,-0.03597298608289129
2008-01-15,-0.022984726077271745
2008-01-16,-0.016832803802230657
2008-01-17,0.01190581341815303
2008-01-18,0.02504357512393528
2008-01-22,0.024687790625877618
2008-01-23,0.00876145668868546
2008-01-24,0.015289122766274121
2008-01-25,0.038031286903364596
2008-01-28,0.019068228687620817
2008-01-29,0.00580573024098015
2008-01-30,-0.01362092228853326
2008-01-31,-0.03049488454649403
2008-02-01,-0.049247550254050594
2008-02-04,-0.0335068550883893
2008-02-05,-0.024440595777628908
2008-02-06,-0.024430502206931257
2008-02-07,-0.04645747651954155
2008-02-08,-0.006944382733360429
2008-02-11,-0.02065355471921468
2008-02-12,-0.02475524132156761
2008-02-13,-0.0576743836388602
2008-02-14,-0.054363540619146514
2008-02-15,-0.01438350223965574
2008-02-19,-0.03685500231973993
2008-02-20,-0.027661425022859447
2008-02-21,0.0016163082303433229
2008-02-22,-0.002629149686189698
2008-02-25,-0.0269504744314367
2008-02-26,-0.043904621918997494
2008-02-27,-0.05073370992736389
2008-02-28,-0.0392213239377477
2008-02-29,0.02374877403454303
2008-03-03,0.023351909408700574
2008-03-04,0.027532366716536333
2008-03-05,0.022851327369375403
2008-03-06,0.04561086719271927
2008-03-07,0.05075687984138424
2008-03-10,0.05626066127299333
2008-03-11,0.025547439009226257
2008-03-12,0.013929331817102151
2008-03-13,0.006293566747806487
2008-03-14,0.03189804119806006
2008-03-17,0.06087916264424629
2008-03-18,0.02186781169271485
2008-03-19,0.06255054364029491
2008-03-20,0.0449921984935967
2008-03-24,0.020152849927998796
2008-03-25,0.020553805374112846
2008-03-26,0.035011262745724574
2008-03-27,0.051727615448085705
2008-03-28,0.059161942102135094
2008-03-31,0.05160646827854306
2008-04-01,0.01157083845825687
2008-04-02,0.02960233440651739
2008-04-03,0.03189416889606616
2008-04-04,0.026172679498363636
2008-04-07,0.03298804877666419
2008-04-08,0.019059543645428452
2008-04-09,0.030534804074369586
2008-04-10,0.0210200177603285
2008-04-11,0.05104947522133581
2008-04-14,0.05439788876669516
2008-04-15,0.05313741933822873
2008-04-16,0.04398751152096189
2008-04-17,0.04356402461351162
2008-04-18,0.026393552639953185
2008-04-21,0.01944164757126275
2008-04-22,0.009936034737067636
2008-04-23,0.00989525416148602
2008-04-24,-0.007946542317654466
2008-04-25,-0.008568009330285753
2008-04-28,-0.003269640751440577
2008-04-29,0.005311625462543714
2008-04-30,0.010075044229606742
2008-05-01,-0.01681039725569739
2008-05-02,-0.025302317533520243
2008-05-05,-0.020834636310681873
2008-05-06,-0.009704924357996888
2008-05-07,-0.023105020700981655
2008-05-08,-0.02474549490490564
2008-05-09,-0.022780492498516325
2008-05-12,-0.04865347195778057
2008-05-13,-0.04494249293988614
2008-05-14,-0.03473882222360809
2008-05-15,-0.04540125939289347
2008-05-16,-0.0531890303992804
2008-05-19,-0.06312148111438279
2008-05-20,-0.05242594728562168
2008-05-21,-0.05825174332878946
2008-05-22,-0.0599586280271993
2008-05-23,-0.050937742101332596
2008-05-27,-0.051318563862990905
2008-05-28,-0.08451485277545463
2008-05-29,-0.09244556476658534
2008-05-30,-0.09344591169383949
2008-06-02,-0.0793832563434087
2008-06-03,-0.09207160391787554
2008-06-04,-0.09985370825029535
2008-06-05,-0.10140593919947719
2008-06-06,-0.09272919399649224
2008-06-09,-0.0870872401794174
2008-06-10,-0.09386193294509165
2008-06-11,-0.08900631566368876
2008-06-12,-0.10342075727557934
2008-06-13,-0.09303170984433824
2008-06-16,-0.08156268044340953
2008-06-17,-0.07481119080186942
2008-06-18,-0.06506881490286584
2008-06-19,-0.05477429645935108
2008-06-20,-0.02690303748559915
2008-06-23,-0.050236120085100706
2008-06-24,-0.04409868512205667
2008-06-25,-0.06734046535794734
2008-06-26,-0.01701943863845027
2008-06-27,0.0035368510990326004
2008-06-30,-0.009586249670591419
2008-07-01,-0.01917740229818297
2008-07-02,-0.010262573158821241
2008-07-07,0.024771774324899486
2008-07-08,0.012354264941556108
2008-07-09,0.017830950625105223
2008-07-10,0.031793110528847535
2008-07-11,0.05071619054546603
2008-07-14,0.04988606079974134
2008-07-15,0.05792312005912729
2008-07-16,0.038888049408543804
2008-07-17,0.03102577603437516
2008-07-18,0.01724928398278215
2008-07-21,0.0064616525360247515
2008-07-22,-0.0012482515117620396
2008-07-23,-0.003943423063029316
2008-07-24,0.03123940122057835
2008-07-25,0.009547612852981936
2008-07-28,0.029346551537338856
2008-07-29,0.015664164091411126
2008-07-30,0.01268996798731838
2008-07-31,0.013418320204864933
2008-08-01,0.014081325041361985
2008-08-04,0.021874683746501953
2008-08-05,-0.0353958677163376
2008-08-06,-0.036023477280100115
2008-08-07,0.00197360550622884
2008-08-08,-0.054252017604455305
2008-08-11,-0.05683231980304927
2008-08-12,-0.03029738193014189
2008-08-13,-0.025206314665691485
2008-08-14,-0.07450757033030235
2008-08-15,-0.06698522634395891
2008-08-18,-0.0975623414557482
2008-08-19,-0.05345727887437672
2008-08-20,-0.02257642214691796
2008-08-21,-0.05945848304206031
2008-08-22,-0.08813103404122398
2008-08-25,-0.06788551182761178
2008-08-26,-0.05237345702385517
2008-08-27,-0.05791587119341243
2008-08-28,-0.14271262434332876
2008-08-29,-0.10004470150504297
2008-09-02,-0.09972899399493308
2008-09-03,-0.13939918854311498
2008-09-04,-0.12076718802199186
2008-09-05,-0.16085329458330572
2008-09-08,-0.24172934823691855
2008-09-09,-0.223532618049021
2008-09-10,-0.2962973147831679
2008-09-11,-0.3278894754214862
2008-09-12,-0.22523830609111956
2008-09-15,-0.18732380980926838
2008-09-16,-0.29471486659884816
2008-09-17,-0.2111613778259536
2008-09-18,-0.2473861337194965
2008-09-19,-0.23861046569577551
2008-09-22,-0.23397397685236102
2008-09-23,-0.2742692589960039
2008-09-24,-0.26735673861691567
2008-09-25,-0.32473904488105093
2008-09-26,-0.35874178341716756
2008-09-29,-0.18617665261808858
2008-09-30,-0.2266015786423765
2008-10-01,-0.19357090301931223
2008-10-02,-0.1370105460832296
2008-10-03,-0.12879566151779084
2008-10-06,-0.05615475322863477
2008-10-07,-0.04646317531315527
2008-10-08,-0.08123137323373852
2008-10-09,0.013327672284714237
2008-10-10,0.01921765541954218
2008-10-13,-0.10982870433819283
2008-10-14,-0.15182597292184763
2008-10-15,0.0068661162716811275
2008-10-16,-0.07651025542846152
2008-10-17,-0.0968620976553243
2008-10-20,-0.13344019374310923
2008-10-21,-0.16161497549986945
2008-10-22,-0.17595388721919974
2008-10-23,-0.12461100226216018
2008-10-24,-0.029037740605116318
2008-10-27,0.014085059343154661
2008-10-28,-0.05256755064123725
2008-10-29,-0.12370722443830726
2008-10-30,-0.11361081696172845
2008-10-31,-0.10474929260979168
2008-11-03,-0.13106337489622655
2008-11-04,-0.13195939673029725
2008-11-05,-0.04497015464956238
2008-11-06,-0.014318351697016528
2008-11-07,-0.031713262450704605
2008-11-10,-0.047958674974134
2008-11-11,-0.016352636390611967
2008-11-12,0.020186261581451006
2008-11-13,0.005447812314967812
2008-11-14,0.04035426853373743
2008-11-17,0.043656183056234574
2008-11-18,0.024456257031297293
2008-11-19,0.06688496272883236
2008-11-20,0.12947192151939874
2008-11-21,0.08099783699054744
2008-11-24,0.022596836475880837
2008-11-25,0.03359277489329412
2008-11-26,0.011627945248853182
2008-12-01,0.12462435580037914
2008-12-02,0.084224648733353
2008-12-03,0.06624372122992014
2008-12-04,0.06597363700002196
2008-12-05,0.033347359444632095
2008-12-08,-0.02614524648748718
2008-12-09,-0.027454725283470517
2008-12-10,-0.036040236230255936
2008-12-11,-0.0427109833677489
2008-12-12,-0.047129342289464644
2008-12-15,-0.02923420774517408
2008-12-16,-0.1312087621133124
2008-12-17,-0.07901243943902922
2008-12-18,-0.07611368814201613
2008-12-19,-0.06205840011743872
2008-12-22,-0.03816079678245516
2008-12-23,-0.019455861824164346
2008-12-26,0.003595608017075917
2008-12-29,-0.027649916325288494
2008-12-30,-0.07259615829296856
2008-12-31,-0.0877068302763383
2009-01-02,-0.10454698704997914
2009-01-05,-0.10812025836305754
2009-01-06,-0.09950629776278168
2009-01-07,-0.04196953252312479
2009-01-08,-0.04361010033947827
2009-01-09,-0.06913664453227006
2009-01-12,-0.039832215575596006
2009-01-13,-0.040790281771845516
2009-01-14,-0.018044947107208956
2009-01-15,-0.06472874779965568
2009-01-16,-0.0735550341295758
2009-01-20,-0.02999229238530337
2009-01-21,-0.08406744407939398
2009-01-22,-0.10247849698215336
2009-01-23,-0.06908093414801629
2009-01-26,-0.08534823783959698
2009-01-27,-0.111080272051147
2009-01-28,-0.16761761738925618
2009-01-29,-0.18028646252961217
2009-01-30,-0.16734903345669672
2009-02-02,-0.14144878203208847
2009-02-03,-0.1973259188030135
2009-02-04,-0.19222579673626963
2009-02-05,-0.21833294020096103
2009-02-06,-0.18531601956532942
2009-02-09,-0.1823386468640272
2009-02-10,-0.09507624310421595
2009-02-11,-0.09429990792979345
2009-02-12,-0.09563061655077434
2009-02-13,-0.058383356969359555
2009-02-17,0.008674983424682522
2009-02-18,-0.0014489745061589468
2009-02-19,-0.019803297251738128
2009-02-20,0.0607081108437379
2009-02-23,0.07564577420157827
2009-02-24,0.04831412621057581
2009-02-25,0.07903374829321844
2009-02-26,0.07688809100352942
2009-02-27,0.06264027616639636
2009-03-02,0.1188558418764866
2009-03-03,0.14651558092411865
2009-03-04,0.1521627352085314
2009-03-05,0.2027350494470076
2009-03-06,0.19324653865698938
2009-03-09,0.18182477768204663
2009-03-10,0.1323338680556606
2009-03-11,0.16632890683822998
2009-03-12,0.12790711995619553
2009-03-13,0.1018888938154535
2009-03-16,0.11454172725316202
2009-03-17,0.10230763097638516
2009-03-18,0.08572068390412188
2009-03-19,0.055792782836168696
2009-03-20,0.10385098202703465
2009-03-23,0.027712584075646307
2009-03-24,0.056851648278680326
2009-03-25,0.06392901858144388
2009-03-26,0.030718976655736342
2009-03-27,0.0459883366915084
2009-03-30,0.10386075993258871
2009-03-31,0.09419883321406086
2009-04-01,0.08138834317469085
2009-04-02,0.08499194678126798
2009-04-03,0.0720461408531266
2009-04-06,0.09810720365431869
2009-04-07,0.10645085413915795
2009-04-08,0.11933768149209689
2009-04-09,0.06160054832772182
2009-04-13,0.05800233913479901
2009-04-14,0.05145878508705375
2009-04-15,0.0473527518358322
2009-04-16,0.02415486914309844
2009-04-17,0.04660774395762978
2009-04-20,0.08818021317187713
2009-04-21,0.06229091744463144
2009-04-22,0.05401469265761088
2009-04-23,0.04228722257799155
2009-04-24,0.051083410210685125
2009-04-27,0.04423362065971836
2009-04-28,0.060704277140737166
2009-04-29,0.057147357389965896
2009-04-30,0.07964049646925352
2009-05-01,0.0754473219541483
2009-05-04,0.029262693769087807
2009-05-05,0.04283233559371912
2009-05-06,0.025764663497805297
2009-05-07,0.037461848609281666
2009-05-08,0.01740993924797419
2009-05-11,0.03360316665350021
2009-05-12,0.042117010791620425
2009-05-13,0.06824576822748388
2009-05-14,0.03734430487213965
2009-05-15,0.03314584056799563
2009-05-18,0.0030356581765954987
2009-05-19,0.011093688951279018
2009-05-20,0.014596543301646626
2009-05-21,0.0008088139163215362
2009-05-22,0.004002337770289449
2009-05-26,-0.012716141136122714
2009-05-27,0.025878506821199698
2009-05-28,0.009588179417858386
2009-05-29,0.0015733063672532036
2009-06-01,-0.02994626283623055
2009-06-02,-0.026442970359771785
2009-06-03,-0.04115132415823635
2009-06-04,-0.05091779871187411
2009-06-05,-0.070329247865229
2009-06-08,-0.0693727783600646
2009-06-09,-0.07062553773888187
2009-06-10,-0.07066358663171883
2009-06-11,-0.051453293027473396
2009-06-12,-0.04706737753808822
2009-06-15,0.004630666331154609
2009-06-16,0.026655287599441597
2009-06-17,0.027748794822998444
2009-06-18,0.03134092959332906
2009-06-19,0.03862728778063735
2009-06-22,0.06750227692695729
2009-06-23,0.08864586608236334
2009-06-24,0.08432596003844763
2009-06-25,0.06605146447072166
2009-06-26,0.06570300768516263
2009-06-29,0.05161435318850423
2009-06-30,0.07106173260000102
2009-07-01,0.06736413800804596
2009-07-02,0.11132841827550521
2009-07-06,0.11403917673629706
2009-07-07,0.13048998453160346
2009-07-08,0.1264818059905048
2009-07-09,0.13700616144321173
2009-07-10,0.13827078244683655
2009-07-13,0.10001298337697531
2009-07-14,0.10573284888079275
2009-07-15,0.08544775002668475
2009-07-16,0.06777710596406779
2009-07-17,0.04219713039968107
2009-07-20,0.041752231971650906
2009-07-21,0.04518435965532567
2009-07-22,0.055694906156693764
2009-07-23,0.0524203353919642
2009-07-24,0.04867783370905788
2009-07-27,0.04738634000961143
2009-07-28,0.05043237630632975
2009-07-29,0.05783469404949957
2009-07-30,0.04558006770491441
2009-07-31,0.03601684299318556
2009-08-03,-0.0035038464342870314
2009-08-04,-0.009191157826642192
2009-08-05,0.0025746447537793593
2009-08-06,0.016940482077814387
2009-08-07,0.01533969881419467
2009-08-10,0.03615711881810314
2009-08-11,0.04971738909093601
2009-08-12,0.04381075038099762
2009-08-13,0.03935417009352449
2009-08-14,0.06255323856901669
2009-08-17,0.08744288035695705
2009-08-18,0.07247882546432738
2009-08-19,0.062122403130979116
2009-08-20,0.058245539832986325
2009-08-21,0.03041515401085702
2009-08-24,0.019707557774228335
2009-08-25,0.01314703037901012
2009-08-26,0.02979553817641187
2009-08-27,0.02453758189897242
2009-08-28,0.0215371747654839
2009-08-31,0.005458792211137672
2009-09-01,0.024288132205781146
2009-09-02,0.04126969838013173
2009-09-03,0.046922835682753294
2009-09-04,0.040423093844257234
2009-09-08,0.03732058193664138
2009-09-10,0.02342258310240484
2009-09-11,0.02807899154144647
2009-09-14,0.02018650151598108
2009-09-15,0.03347193633184965
2009-09-16,0.021925901962544132
2009-09-17,0.015581860408282577
2009-09-18,0.028216082094454635
2009-09-21,0.026326285234565358
2009-09-22,0.009979832726337769
2009-09-23,0.029376456237731968
2009-09-24,0.028434394925285232
2009-09-25,0.022102045309997112
2009-09-28,0.0009441805642905823
2009-09-29,-0.015532289251810771
2009-09-30,0.009669427249469058
2009-10-01,0.0062525319176038804
2009-10-02,0.01707108985696769
2009-10-05,0.005902859172542942
2009-10-06,-0.006122575717340454
2009-10-07,0.010308371734575517
2009-10-08,0.004358030991252055
2009-10-09,0.021687227031333477
2009-10-12,0.017080974109096873
2009-10-13,0.024410124267166544
2009-10-14,-0.0025632334156773847
2009-10-15,-0.00031364800622031216
2009-10-16,0.021223637085870647
2009-10-19,0.013757886910448804
2009-10-20,0.018097990583151452
2009-10-21,0.014959795719384906
2009-10-22,0.0016498958324170539
2009-10-23,0.02544541834579185
2009-10-26,0.03742727766141563
2009-10-27,0.04583944701956277
2009-10-28,0.05116046337656976
2009-10-29,0.04233173185527851
2009-10-30,0.07111854186625403
2009-11-02,0.05650307133290163
2009-11-03,0.05903765176211406
2009-11-04,0.05482411003385749
2009-11-05,0.02527436417920932
2009-11-06,0.02639488839711989
2009-11-09,0.009809345172553524
2009-11-10,0.014632123385654843
2009-11-11,0.01576582371839129
2009-11-12,0.020559864843136565
2009-11-13,0.016914489840377744
2009-11-16,-0.009757393648911062
2009-11-17,-0.009797263124152845
2009-11-18,0.0003141838355800611
2009-11-19,0.01733215752192626
2009-11-20,0.02217145955460864
2009-11-23,0.016413947539909914
2009-11-24,0.014629820592599164
2009-11-25,0.010269786371022705
2009-11-30,0.014408575109647015
2009-12-01,0.018302691454705658
2009-12-02,0.02071423038804033
2009-12-03,0.029621598523625114
2009-12-04,0.028099934872502168
2009-12-07,0.03354263128801703
2009-12-08,0.04564929991967379
2009-12-09,0.03281251336472088
2009-12-10,0.034976101483622256
2009-12-11,0.032723069412455466
2009-12-14,0.01594938512759931
2009-12-15,0.033035866186505614
2009-12-16,0.02115236790247093
2009-12-17,0.013917346987870435
2009-12-18,-0.008944236913949709
2009-12-21,-0.013854342082317811
2009-12-22,-0.022366431856111292
2009-12-23,-0.019177036034742065
2009-12-28,-0.037437906953023396
2009-12-29,-0.046983704149397454
2009-12-30,-0.03170393624637664
2009-12-31,-0.010072509067389133
2010-01-04,-0.030674349686305766
2010-01-05,-0.06529201234181642
2010-01-06,-0.06396827499128255
2010-01-07,-0.07538398593353807
2010-01-08,-0.06660798896071984
2010-01-11,-0.06992553794480988
2010-01-12,-0.050366867155612234
2010-01-13,-0.05897678213744891
2010-01-14,-0.0461204217766105
2010-01-15,-0.03053550809062166
2010-01-19,-0.03659515943776531
2010-01-20,-0.024483279609776934
2010-01-21,-0.004978774552665568
2010-01-22,0.014362431756173764
2010-01-25,0.008164449267617401
2010-01-26,0.013225173456677675
2010-01-27,0.01839617220992211
2010-01-28,0.03256521854808661
2010-01-29,0.044330180902047225
2010-02-01,0.03247403888489382
2010-02-02,0.03439967884779695
2010-02-03,0.039069645517208
2010-02-04,0.07230543570438365
2010-02-05,0.0746320405967937
2010-02-08,0.08608696870945388
2010-02-09,0.07403009762693198
2010-02-10,0.07642600494510011
2010-02-11,0.07399396905558593
2010-02-12,0.08036147540870099
2010-02-16,0.064365456883363
2010-02-17,0.05019072737298326
2010-02-18,0.049655226247653464
2010-02-19,0.05475797540160833
2010-02-22,0.04971680253692197
2010-02-24,0.05101828639875329
2010-02-25,0.052362102074289665
2010-02-26,0.05772131585591002
2010-03-01,0.04785881494697432
2010-03-02,0.04185707285549235
2010-03-03,0.047819039520921626
2010-03-04,0.05500277689474947
2010-03-05,0.03525525262131498
2010-03-08,0.03850783735448658
2010-03-09,0.04338346821076922
2010-03-10,0.04056365328561165
2010-03-11,0.03723204673731067
2010-03-12,0.048352496401318626
2010-03-15,0.048911104661261896
2010-03-16,0.0248970209788102
2010-03-17,0.022874229328303658
2010-03-18,0.03216416638398872
2010-03-19,0.03943297915813844
2010-03-22,0.036986840524296884
2010-03-23,0.03654627264031296
2010-03-24,0.037829166771462884
2010-03-25,0.015606890302616349
2010-03-26,0.02275110419196875
2010-03-29,0.029376190920641233
2010-03-30,0.011945774886594542
2010-03-31,0.02835098811371175
2010-04-01,-0.002425436787402902
2010-04-06,-0.018829356811720467
2010-04-07,-0.04734629741955274
2010-04-08,-0.0652807098772362
2010-04-09,-0.02894129352690077
2010-04-12,-0.03345668820673496
2010-04-13,-0.020359132993893792
2010-04-14,-0.04394520632441844
2010-04-15,-0.06312072783511945
2010-04-16,-0.046515263982180075
2010-04-19,-0.064096534456875
2010-04-20,-0.078396994648665
2010-04-21,-0.10117233316564676
2010-04-22,-0.11643211439697741
2010-04-23,-0.12209079318062487
2010-04-26,-0.12448677071462431
2010-04-27,-0.06750641356827512
2010-04-28,-0.08745535547727244
2010-04-29,-0.11694787103327971
2010-04-30,-0.07423439611152553
2010-05-03,-0.08378885410739678
2010-05-04,-0.09488209692076972
2010-05-05,-0.10214742732466378
2010-05-06,-0.05765088598876199
2010-05-07,-0.01927835006841156
2010-05-10,-0.05754230797927232
2010-05-11,-0.05615977904613922
2010-05-12,-0.04778468846459623
2010-05-13,-0.03558915135269817
2010-05-14,-0.015711585448300206
2010-05-17,-0.019907209581946667
2010-05-18,-0.009255074211518772
2010-05-19,-0.020062885291320293
2010-05-21,0.00137132674867059
2010-05-24,-0.002790972380824106
2010-05-25,0.00043546983856809437
2010-05-26,0.0030719772173574155
2010-05-27,-0.06114568494009805
