date,return
2007-01-03,0.0041031452358652794
2007-01-04,0.006308578045109419
2007-01-05,0.013633116557626012
2007-01-08,0.013005553812205056
2007-01-09,0.00706715048725397
2007-01-10,0.010869189614612203
2007-01-11,0.008540090403714142
2007-01-12,0.013322859839749221
2007-01-16,0.01595258374055109
2007-01-17,0.016464697092735812
2007-01-18,0.020701505102358835
2007-01-19,0.025806757120232116
2007-01-22,0.02873906800299349
2007-01-23,0.024508742194301415
2007-01-24,0.025981265936759083
2007-01-25,0.0365653032068486
2007-01-26,0.037762925775849415
2007-01-29,0.031174845718633316
2007-01-30,0.02819700175729814
2007-01-31,0.02800849051141186
2007-02-01,0.02690948547099561
2007-02-02,0.028187707250497834
2007-02-05,0.03000401063875507
2007-02-06,0.029179866770877538
2007-02-07,0.03004573575876709
2007-02-08,0.018997513499510826
2007-02-09,0.034378391751659354
2007-02-12,0.03635985244950503
2007-02-13,0.027689346431222926
2007-02-14,0.027639024010018432
2007-02-15,0.025638915942416466
2007-02-16,0.03380725801329406
2007-02-20,0.03216982654396726
2007-02-21,0.0329609505752434
2007-02-22,0.032702324943348814
2007-02-23,0.0263292492669324
2007-02-26,0.03230254781434121
2007-02-27,0.0720357060615315
2007-02-28,0.07206102499221131
2007-03-01,0.07509097165925963
2007-03-02,0.09114501049124803
2007-03-05,0.10288353985222876
2007-03-06,0.08123513801100955
2007-03-07,0.07353589796837132
2007-03-08,0.048251571505939575
2007-03-09,0.0586843081690091
2007-03-12,0.05920048681675531
2007-03-13,0.06807859764525706
2007-03-14,0.07655905205956871
2007-03-15,0.07834407346470285
2007-03-16,0.08845400317498452
2007-03-19,0.07571522969854602
2007-03-20,0.07168260508472941
2007-03-21,0.04166775419255414
2007-03-22,0.047188939749101586
2007-03-23,0.03586788042096359
2007-03-26,0.03007633487075435
2007-03-27,0.030506094106758305
2007-03-28,0.04916182872061646
2007-03-29,0.04481048372726068
2007-03-30,0.04455039812976776
2007-04-02,0.05348272629867965
2007-04-03,0.04634224130296048
2007-04-04,0.04625948284002601
2007-04-05,0.04668081217329857
2007-04-09,0.04684049933450532
2007-04-10,0.029805151170810774
2007-04-11,0.04253162810435712
2007-04-12,0.054369426800666656
2007-04-13,0.05342816442618056
2007-04-16,0.04232352224844037
2007-04-17,0.03922111126515426
2007-04-18,0.036729998108281606
2007-04-19,0.040719955100784994
2007-04-20,0.020636233650837263
2007-04-23,0.027702002384702717
2007-04-24,0.008740546526536067
2007-04-25,0.0032644448716478702
2007-04-26,-0.019504196007783872
2007-04-27,-0.03606514541138627
2007-04-30,-0.01790281439910211
2007-05-01,-0.034652778874585115
2007-05-02,-0.032940079578852866
2007-05-03,-0.0312280347670641
2007-05-04,-0.06136471100808668
2007-05-07,-0.04209813304842933
2007-05-08,-0.03226858665380627
2007-05-09,-0.021552240363550412
2007-05-10,-0.036738592796429326
2007-05-11,-0.04804722741800793
2007-05-14,-0.04533950663358878
2007-05-15,-0.06352225556459491
2007-05-16,-0.08387537022351611
2007-05-17,-0.07643599182774265
2007-05-18,-0.06354287240479607
2007-05-21,-0.06509470120252316
2007-05-22,-0.06257940462585222
2007-05-23,-0.050283347394848764
2007-05-24,-0.0418723893538441
2007-05-25,-0.034829822206434526
2007-05-29,-0.04611608785196302
2007-05-30,-0.07613355521962722
2007-05-31,-0.05616996018975113
2007-06-01,-0.06406967256478169
2007-06-04,-0.05532084735600011
2007-06-05,-0.03906060438594421
2007-06-06,-0.04079406013447945
2007-06-07,-0.018327944503757587
2007-06-08,-0.04545799672804758
2007-06-11,-0.049830170443110076
2007-06-12,-0.02572410770749864
2007-06-13,-0.03968052753067395
2007-06-14,-0.03747385714633343
2007-06-15,-0.038427480369444426
2007-06-18,-0.04219112214324372
2007-06-19,-0.01619937177959186
2007-06-20,0.0038896672526246134
2007-06-21,-0.008753059576649649
2007-06-22,0.0011722324549992783
2007-06-25,0.0030595904432350746
2007-06-26,0.007362791878466729
2007-06-27,0.0011149277087169583
2007-06-28,0.006338460831101721
2007-06-29,0.004893037889479514
2007-07-02,0.006680668608768425
2007-07-03,0.0033727425573461746
2007-07-05,-0.0010760827504515806
2007-07-06,-0.002986650483489219
2007-07-09,0.007014009708457366
2007-07-10,0.01760171602168353
2007-07-11,0.019519872327005323
2007-07-12,-0.0008894057049907596
2007-07-13,-0.007995233947884369
2007-07-16,-0.0013080348543811102
2007-07-17,-0.009592728673759331
2007-07-18,-0.0147749485078446
2007-07-19,-0.016466115622025514
2007-07-20,-0.006544256088949044
2007-07-23,-0.03699017826971716
2007-07-24,-0.014394201034573405
2007-07-25,-0.008958095290682522
2007-07-26,0.012009957284587178
2007-07-27,0.027748612688418103
2007-07-30,0.031194642149143265
2007-07-31,0.04911961361676269
2007-08-01,0.03415664304271382
2007-08-02,0.039217505045460135
2007-08-03,0.04050291645882043
2007-08-06,0.022618626290963836
2007-08-07,0.006211097862090497
