date,rtrn,rf,excess_return
2010-05-11,-0.0028020279137059845,6.232534210570951e-06,-0.0028082604479165553
2010-05-12,0.013932279802209457,6.232534210570951e-06,0.013926047267998886
2010-05-13,-0.012508730611136443,6.232534210570951e-06,-0.012514963145347014
2010-05-14,-0.018227009160478147,6.232534210570951e-06,-0.018233241694688717
2010-05-17,0.00048278435838611244,6.232534210570951e-06,0.0004765518241755415
2010-05-18,-0.013651335235720374,6.232534210570951e-06,-0.013657567769930946
2010-05-19,-0.0055762139217314655,6.232534210570951e-06,-0.005582446455942036
2010-05-21,-0.024679864410424912,6.232534210570951e-06,-0.024686096944635482
2010-05-24,-0.012363027705630358,6.232534210570951e-06,-0.01236926023984093
2010-05-25,0.0009413935685262942,6.232534210570951e-06,0.0009351610343157232
2010-05-26,-0.006107663310304545,6.232534210570951e-06,-0.006113895844515116
2010-05-27,0.03308779525823091,6.232534210570951e-06,0.03308156272402034
2010-05-28,-0.012633066695880935,6.232534210570951e-06,-0.012639299230091506
2010-06-01,-0.017054394568957854,6.835323779241888e-06,-0.017061229892737097
2010-06-02,0.025752496102414923,6.835323779241888e-06,0.02574566077863568
2010-06-03,0.003438295099160271,6.835323779241888e-06,0.0034314597753810293
2010-06-04,-0.03492681084596683,6.835323779241888e-06,-0.03493364616974607
2010-06-07,-0.013323800597317081,6.835323779241888e-06,-0.013330635921096323
2010-06-08,0.01041995330365264,6.835323779241888e-06,0.010413117979873399
2010-06-10,0.023822788560434738,6.835323779241888e-06,0.023815953236655495
2010-06-11,0.004569556479938619,6.835323779241888e-06,0.004562721156159377
2010-06-14,-0.0014188961910042153,6.835323779241888e-06,-0.0014257315147834571
2010-06-15,0.022307973173321116,6.835323779241888e-06,0.022301137849541873
2010-06-16,-0.00031259070966971336,6.835323779241888e-06,-0.00031942603344895524
2010-06-17,0.0016511595334884888,6.835323779241888e-06,0.0016443242097092469
2010-06-18,-0.003712236985691675,6.835323779241888e-06,-0.0037190723094709167
2010-06-21,-0.002998597075723808,6.835323779241888e-06,-0.0030054323995030497
2010-06-22,-0.016383422211964316,6.835323779241888e-06,-0.01639025753574356
2010-06-23,-0.0032450495808653557,6.835323779241888e-06,-0.0032518849046445975
2010-06-24,-0.016524724045556383,6.835323779241888e-06,-0.016531559369335626
2010-06-25,0.004168438577487166,6.835323779241888e-06,0.004161603253707923
2010-06-28,-0.003470553141946553,6.835323779241888e-06,-0.003477388465725795
2010-06-29,-0.031129264109655885,6.835323779241888e-06,-0.03113609943343513
2010-06-30,-0.010126912991191617,6.835323779241888e-06,-0.010133748314970858
2010-07-01,-0.0037390482292023464,5.629707978705859e-06,-0.003744677937181052
2010-07-02,-0.005365866533235675,5.629707978705859e-06,-0.005371496241214381
2010-07-06,0.006338392746527255,5.629707978705859e-06,0.006332763038548549
2010-07-07,0.031044091084951653,5.629707978705859e-06,0.031038461376972946
2010-07-08,0.009717634304453604,5.629707978705859e-06,0.009712004596474899
2010-07-09,0.007299132803858299,5.629707978705859e-06,0.007293503095879593
2010-07-12,0.0007871646274999478,5.629707978705859e-06,0.0007815349195212419
2010-07-13,0.015021988157905675,5.629707978705859e-06,0.01501635844992697
2010-07-14,-4.103677123268312e-05,5.629707978705859e-06,-4.6666479211388985e-05
2010-07-15,0.00040573407651489646,5.629707978705859e-06,0.0004001043685361906
2010-07-16,-0.028161761237962324,5.629707978705859e-06,-0.02816739094594103
2010-07-19,0.006087640830222618,5.629707978705859e-06,0.006082011122243912
2010-07-20,0.01084448481096878,5.629707978705859e-06,0.010838855102990074
2010-07-21,-0.012943513032261933,5.629707978705859e-06,-0.012949142740240638
2010-07-22,0.02194185531044912,5.629707978705859e-06,0.021936225602470414
2010-07-23,0.00863734870991184,5.629707978705859e-06,0.008631719001933135
2010-07-26,0.010496773932575643,5.629707978705859e-06,0.010491144224596937
2010-07-27,-0.0003137536163437815,5.629707978705859e-06,-0.0003193833243224874
2010-07-28,-0.0064762987771080915,5.629707978705859e-06,-0.006481928485086798
2010-07-29,-0.004748883893581635,5.629707978705859e-06,-0.004754513601560341
2010-07-30,4.5333998239804885e-05,5.629707978705859e-06,3.970429026109902e-05
2010-08-02,0.02201438406649281,4.624822116900649e-06,0.02200975924437591
2010-08-03,-0.004800862706012765,4.624822116900649e-06,-0.004805487528129666
2010-08-04,0.006794439620568582,4.624822116900649e-06,0.006789814798451681
2010-08-05,-0.0011070520337987944,4.624822116900649e-06,-0.001111676855915695
2010-08-06,-0.0040756401841992584,4.624822116900649e-06,-0.004080265006316159
2010-08-09,0.005280496684819447,4.624822116900649e-06,0.005275871862702546
2010-08-10,-0.005222664544813682,4.624822116900649e-06,-0.005227289366930583
2010-08-11,-0.027991046737385616,4.624822116900649e-06,-0.027995671559502517
2010-08-12,-0.006010984671579678,4.624822116900649e-06,-0.006015609493696578
2010-08-13,-0.0030883428174446337,4.624822116900649e-06,-0.0030929676395615342
2010-08-16,-0.00032321367013476987,4.624822116900649e-06,-0.0003278384922516705
