,rvu,rvd,ivu,ivd,vrpu,vrpd,vrp
2007-04-12,0.0004656463794950171,0.00028312664657520665,0.00045319604705339005,0.0007918173098417219,-1.2450332441627074e-05,0.0005086906632665153,0.0004962403308248882
2007-04-13,0.00041812088065460676,0.0002488246660676298,0.000413670942154484,0.0007476725798210111,-4.4499385001227874e-06,0.0004988479137533813,0.0004943979752532585
2007-04-16,0.00044370025084538016,0.00023599370188998088,0.00035126098425511697,0.000761880427089579,-9.24392665902632e-05,0.0005258867251995981,0.0004334474586093349
2007-04-17,0.00044398882525886594,0.00021143737456057128,0.00033644013976465403,0.000755414464291346,-0.00010754868549421191,0.0005439770897307746,0.0004364284042365627
2007-04-18,0.000363390312159991,0.00021923105462065746,0.000437046173593632,0.0007246985789830639,7.3655861433641e-05,0.0005054675243624065,0.0005791233857960474
2007-04-19,0.0003658406647918386,0.0002586009167814734,0.000457705395906245,0.0007524088612572419,9.186473111440642e-05,0.0004938079444757686,0.000585672675590175
2007-04-20,0.00040766857855751356,0.0002554559489138461,0.000360969806155415,0.0007425502898803209,-4.669877240209857e-05,0.0004870943409664748,0.00044039556856437624
2007-04-23,0.00040136255521532933,0.00025230214744930096,0.000460348692763428,0.00083710268882826,5.898613754809869e-05,0.000584800541378959,0.0006437866789270577
2007-04-24,0.00039807139921962644,0.00025491715965936007,0.000458269708731158,0.000872041187276859,6.019830951153155e-05,0.0006171240276174989,0.0006773223371290305
2007-04-25,0.00042164151883791875,0.00023611056070384437,0.00048492088074963,0.000842784080330115,6.327936191171123e-05,0.0006066735196262707,0.0006699528815379819
2007-04-26,0.0004205134167659998,0.00021557141786730653,0.000472425938007292,0.0007980302392824839,5.1912521241292194e-05,0.0005824588214151774,0.0006343713426564696
2007-04-27,0.00040967172269818175,0.00019236732108393414,0.00045437830256654904,0.00072297276575951,4.470657986836729e-05,0.0005306054446755758,0.0005753120245439432
2007-04-30,0.0003388245256943924,0.00018803887504616535,0.000548979936941369,0.0010489515920569699,0.0002101554112469766,0.0008609127170108045,0.001071068128257781
2007-05-01,0.0003379441069943897,0.00017165461916005998,0.000466984875964624,0.0009607030242390971,0.0001290407689702343,0.0007890484050790371,0.0009180891740492715
2007-05-02,0.0003346899280817707,0.00016520983349976797,0.000488887730702464,0.0008393808342230809,0.00015419780262069323,0.000674171000723313,0.0008283688033440062
2007-05-03,0.000294634234371896,0.0001664205624751807,0.000521526084986886,0.000789773409995718,0.00022689185061499002,0.0006233528475205372,0.0008502446981355273
2007-05-04,0.0003084461790653846,0.00016741588975699927,0.000462869595525489,0.0008476852660573081,0.00015442341646010435,0.0006802693763003088,0.0008346927927604131
2007-05-07,0.0003096285296096732,0.00016644345466005307,0.000483062303295826,0.0008845995422852369,0.00017343377368615276,0.0007181560876251839,0.0008915898613113366
2007-05-08,0.0003039585821220129,0.0001839677586202283,0.000533589339645771,0.0008368937052518111,0.0002296307575237581,0.0006529259466315827,0.0008825567041553409
2007-05-09,0.0003114816273165814,0.00019659374409653513,0.00049464642668024,0.000802853185665869,0.00018316479936365864,0.0006062594415693339,0.0007894242409329925
2007-05-10,0.00031264533353136606,0.0002239266204184768,0.00056808394166872,0.00088606408782967,0.000255438608137354,0.0006621374674111932,0.0009175760755485473
2007-05-11,0.00032302719801110803,0.0002215261517581939,0.00047447439713149296,0.000845738084417789,0.00015144719912038492,0.0006242119326595951,0.0007756591317799801
2007-05-14,0.0003253059221609036,0.000226793965468936,0.000595619379294888,0.000933424678303583,0.00027031345713398436,0.000706630712834647,0.0009769441699686314
2007-05-15,0.00030327463283921584,0.00023989927184570885,0.000596863587684796,0.000939172113943402,0.00029358895484558016,0.0006992728420976931,0.0009928617969432734
2007-05-16,0.00031920723048119566,0.00024058095363865904,0.000729682873059499,0.0008821403082094279,0.00041047564257830333,0.0006415593545707689,0.0010520349971490722
2007-05-17,0.0003184968878500406,0.00023488291969779937,0.000514915578411555,0.0008841281342591141,0.0001964186905615144,0.0006492452145613148,0.0008456639051228292
2007-05-18,0.00033855476598732703,0.00019396065454121303,0.000423588682064123,0.0008630200781503599,8.503391607679595e-05,0.000669059423609147,0.000754093339685943
2007-05-21,0.00026388443512807673,0.000196798401806552,0.00049168104595522,0.000939550098155322,0.00022779661082714326,0.00074275169634877,0.0009705483071759133
2007-05-22,0.0002656357219880344,0.0001974401814905274,0.00047203485130975097,0.000907650451079909,0.00020639912932171654,0.0007102102695893816,0.0009166093989110981
2007-05-23,0.0002744031414954592,0.00019866884998171404,0.0005118970100148589,0.0008878151770149491,0.0002374938685193997,0.000689146327033235,0.0009266401955526347
2007-05-24,0.00024978985747715866,0.000214094782926694,0.000578173203596078,0.00101564520040049,0.00032838334611891935,0.0008015504174737959,0.0011299337635927152
2007-05-25,0.0002691948052932037,0.00021366135906590198,0.000521431025486105,0.000929734618058614,0.0002522362201929013,0.0007160732589927121,0.0009683094791856134
2007-05-29,0.00027412238088390175,0.0002094962756055293,0.000571081222173896,0.000966810362238934,0.00029695884128999426,0.0007573140866334047,0.001054272927923399
2007-05-30,0.0002822539140965052,0.00024246434049060225,0.000508038398192638,0.00087353182533835,0.0002257844840961328,0.0006310674848477478,0.0008568519689438806
2007-05-31,0.0002727449437382765,0.00023822062426309503,0.000498126813372625,0.000866229839840558,0.0002253818696343485,0.000628009215577463,0.0008533910852118116
2007-06-01,0.0002920708514811444,0.00024287737849046064,0.000431092927149696,0.0009097496518922561,0.0001390220756685516,0.0006668722734017954,0.000805894349070347
2007-06-04,0.0002828559433138216,0.00025593660053058295,0.00053474853509651,0.0008642323295762259,0.0002518925917826884,0.000608295729045643,0.0008601883208283314
2007-06-05,0.00027141308148331215,0.00027545952250427453,0.000545770007738291,0.000948752874262281,0.00027435692625497887,0.0006732933517580066,0.0009476502780129854
2007-06-06,0.0002736810447414513,0.0003078677463780724,0.0006021140758214969,0.00117071682712929,0.00032843303108004565,0.0008628490807512176,0.0011912821118312633
2007-06-07,0.00028605031763299335,0.00033002471870455875,0.0008144506973154139,0.00152029695811067,0.0005284003796824205,0.0011902722394061113,0.0017186726190885318
2007-06-08,0.0003040860360334692,0.0003256948938436992,0.000612897204565111,0.00115194546357826,0.0003088111685316418,0.0008262505697345607,0.0011350617382662024
2007-06-11,0.00030949297208567565,0.00029400248528416964,0.000603270007558706,0.0011644315276393199,0.00029377703547303033,0.0008704290423551502,0.0011642060778281806
2007-06-12,0.00030258600040643306,0.00035275606562404507,0.0007871213258054269,0.0013759479247297099,0.00048453532539899385,0.0010231918591056648,0.0015077271845046587
2007-06-13,0.000352060304014356,0.00034994001354334513,0.0005828932964974929,0.0011191689477417599,0.0002308329924831369,0.0007692289341984148,0.0010000619266815516
2007-06-14,0.0003438252238785678,0.00034032530306406564,0.000559607652927388,0.0009217513441934369,0.0002157824290488202,0.0005814260411293713,0.0007972084701781915
2007-06-15,0.00034225588616180824,0.0003394396394286176,0.000516522568751379,0.00103117320294622,0.00017426668258957082,0.0006917335635176023,0.0008660002461071731
2007-06-18,0.00034451494705412656,0.00033875121484923664,0.0005356600433051719,0.0008989369471371449,0.00019114509625104537,0.0005601857322879082,0.0007513308285389535
2007-06-19,0.0003224984543399794,0.00034461935495012886,0.000482974113143517,0.0007852108048806759,0.00016047565880353764,0.0004405914499305471,0.0006010671087340847
2007-06-20,0.00033094303091254975,0.000363898478495475,0.000648285239990544,0.00102888209988563,0.00031734220907799426,0.000664983621390155,0.0009823258304681491
2007-06-21,0.00035375437599191183,0.00037767054245213023,0.000531131091125465,0.00102616149579302,0.0001773767151335532,0.0006484909533408898,0.000825867668474443
2007-06-22,0.0003536022604920693,0.000424116620396893,0.000656414806589454,0.00125328640068219,0.0003028125460973847,0.0008291697802852971,0.0011319823263826819
2007-06-25,0.0003646090340961644,0.00043263017327879077,0.000787229667292284,0.00133795154483926,0.00042262063319611963,0.0009053213715604693,0.001327942004756589
2007-06-26,0.0003838731168845897,0.00045539637139173334,0.000995434945987026,0.0017809757424378301,0.0006115618291024363,0.0013255793710460967,0.001937141200148533
2007-06-27,0.00040328288279763093,0.0004907841784788422,0.0006273223445276009,0.00122240450810428,0.00022403946172997,0.0007316203296254378,0.0009556597913554078
2007-06-28,0.0004057997573146905,0.00046637715388732896,0.000687529315055135,0.00117787789753837,0.00028172955774044447,0.000711500743651041,0.0009932303013914854
2007-06-29,0.00043255210406921234,0.0004885415159471288,0.0006889736620665241,0.0013508428793031,0.0002564215579973117,0.0008623013633559713,0.0011187229213532831
2007-07-02,0.00045686984807430435,0.0004866118979996852,0.000711974931916139,0.0011159789818976302,0.0002551050838418346,0.0006293670838979449,0.0008844721677397796
2007-07-03,0.00046154545866183307,0.00047119665721881215,0.000563027370655579,0.00115230633140723,0.00010148191199374598,0.0006811096741884179,0.0007825915861821639
2007-07-05,0.0004608240693459263,0.00045199862992758124,0.0006948543502549839,0.00116891067084994,0.00023403028090905766,0.0007169120409223588,0.0009509423218314165
2007-07-06,0.00046290156198521633,0.0004238287643061161,0.000546829239811013,0.0011237033868601901,8.392767782579671e-05,0.000699874622554074,0.0007838023003798707
2007-07-09,0.0004534210691219146,0.0003861049201425043,0.000587267875584899,0.0011982660048215801,0.0001338468064629844,0.0008121610846790759,0.0009460078911420603
2007-07-10,0.00043523344386303366,0.0004672565494539392,0.000772385239295939,0.00160583895836175,0.0003371517954329053,0.0011385824089078108,0.001475734204340716
2007-07-11,0.0004393302988420174,0.0004717612050382918,0.000726129408026829,0.00139738997188356,0.00028679910918481154,0.0009256287668452681,0.0012124278760300797
2007-07-12,0.0004789602372164001,0.0004125057499149125,0.000615175549406616,0.0012882420466928599,0.00013621531219021592,0.0008757362967779473,0.0010119516089681633
2007-07-13,0.00043080948869495434,0.0004132577930391515,0.00067012220297162,0.00111437871898242,0.00023931271427666563,0.0007011209259432684,0.000940433640219934
2007-07-16,0.00042580858190664035,0.0004155476086739733,0.0006557001759819339,0.0012296450758199301,0.0002298915940752936,0.0008140974671459569,0.0010439890612212504
2007-07-17,0.00041136062592829486,0.00041778729498815524,0.000639429259837293,0.00125169499727311,0.00022806863390899815,0.0008339077022849549,0.001061976336193953
2007-07-18,0.00042522509897183745,0.0004572085839531918,0.000742679075758171,0.00120616410254947,0.00031745397678633355,0.0007489555185962783,0.0010664094953826118
2007-07-19,0.0004666932704810942,0.00045508630682948435,0.000642089629339938,0.00113373243308411,0.00017539635885884382,0.0006786461262546257,0.0008540424851134695
2007-07-20,0.0004684424393665485,0.0004644874132681708,0.000777725759493063,0.00144753499705328,0.0003092833201265145,0.0009830475837851094,0.0012923309039116239
2007-07-23,0.0005119180027306398,0.00045376672948883087,0.000736785640056338,0.00146168998744949,0.0002248676373256982,0.001007923257960659,0.0012327908952863573
2007-07-24,0.0005107109502205785,0.0005186331769649905,0.00102898622433803,0.00162581948116336,0.0005182752741174516,0.0011071863041983694,0.001625461578315821
2007-07-25,0.0005980144766261068,0.000533828777391733,0.0008664478761450469,0.00164859980320032,0.00026843339951894017,0.0011147710258085871,0.0013832044253275274
2007-07-26,0.0006519701174804227,0.0007803999146226467,0.00154890116708372,0.0025078669049594803,0.0008969310496032973,0.0017274669903368336,0.002624398039940131
2007-07-27,0.0006755062518511239,0.0008104823571335419,0.00155764820276375,0.00329669700771362,0.0008821419509126261,0.002486214650580078,0.003368356601492704
2007-07-30,0.0007133259004964035,0.0008245788274989836,0.00128237797922835,0.00215837555483342,0.0005690520787319465,0.0013337967273344361,0.0019028488060663826
2007-07-31,0.0007926263328306105,0.0008576719204282155,0.00152696902965874,0.00280152622440522,0.0007343426968281296,0.0019438543039770047,0.0026781970008051344
2007-08-01,0.0008724463096779639,0.0009393662108336375,0.00149315150294476,0.0030024812105717198,0.0006207051932667961,0.0020631149997380823,0.0026838201930048785
2007-08-02,0.0009104029026549829,0.0009665358340339122,0.00113329475406465,0.00251482505616525,0.00022289185140966718,0.0015482892221313378,0.001771181073541005
2007-08-03,0.000922001970122485,0.0010400021926717296,0.00158311950485479,0.00333518241093978,0.0006611175347323049,0.0022951802182680503,0.0029562977530003553
2007-08-06,0.001065379476594928,0.0010897278828690704,0.0012410378719078,0.00286697210902568,0.00017565839531287204,0.0017772442261566098,0.0019529026214694818
2007-08-07,0.0011520503962165693,0.0011784033201143991,0.00127147364436453,0.0025487096767649,0.00011942324814796074,0.0013703063566505008,0.0014897296047984615
2007-08-08,0.0012364326543745847,0.0011305512408765386,0.00104706088295448,0.0026986999034322302,-0.0001893717714201047,0.0015681486625556916,0.001378776891135587
2007-08-09,0.0012834498541027496,0.00171524284899603,0.00175170579955013,0.00407146398744144,0.00046825594544738043,0.00235622113844541,0.0028244770838927904
2007-08-10,0.0013471727236590107,0.002032958647684515,0.0019827803316969,0.0042638646628406,0.0006356076080378892,0.002230906015156085,0.002866513623193974
2007-08-13,0.0014881930872269122,0.0020585208432166336,0.0015896746407124,0.0034409388919075397,0.00010148155348548775,0.0013824180486909062,0.001483899602176394
2007-08-14,0.0015127501261856448,0.002115494650547802,0.00125432895102214,0.00476613534731401,-0.0002584211751635048,0.002650640696766208,0.0023922195216027034
2007-08-15,0.0015610806958684428,0.0021819664835607253,0.0022952658776397104,0.0048554046175604,0.0007341851817712676,0.002673438133999675,0.0034076233157709426
2007-08-16,0.0017382553577396475,0.0024349030821941313,0.00225196320233433,0.00507121670196486,0.0005137078445946824,0.002636313619770729,0.0031500214643654114
2007-08-17,0.0027452457988767264,0.0025244770500279135,0.00191282205515846,0.00555308662606947,-0.0008324237437182663,0.0030286095760415567,0.0021961858323232904
2007-08-20,0.002775749717005854,0.002531035609933137,0.00142467554948165,0.0038343702499586,-0.001351074167524204,0.001303334640025463,-4.773952749874107e-05
2007-08-21,0.002738634213536999,0.0025611158871565076,0.0015727970880777698,0.0034159957241061,-0.0011658371254592292,0.0008548798369495923,-0.0003109572885096369
2007-08-22,0.0028693212899009953,0.00246099387528522,0.00113265128291979,0.00292412987165306,-0.0017366700069812054,0.00046313599636784017,-0.0012735340106133652
2007-08-23,0.002835551374723877,0.0024483240525307636,0.0013159009204339,0.00284361122254875,-0.001519650454289977,0.0003952871700179865,-0.0011243632842719905
2007-08-24,0.002761817932727214,0.002178791715847109,0.00102210850690193,0.00258787267917965,-0.0017397094258252838,0.0004090809633325414,-0.0013306284624927424
2007-08-27,0.0027180078538514237,0.0021368337853727047,0.00127530905607717,0.00289895650310958,-0.0014426987977742538,0.0007621227177368752,-0.0006805760800373786
2007-08-28,0.002669886385136597,0.002173167190757806,0.00169682056881134,0.00403518150796751,-0.0009730658163252569,0.0018620143172097038,0.0008889485008844468
2007-08-29,0.002638621694466412,0.002124205832765968,0.0014240967702970802,0.0032400576517660103,-0.001214524924169332,0.0011158518190000424,-9.867310516928959e-05
2007-08-30,0.0025335744035512916,0.0021780394733000277,0.00167457817255771,0.0033763169661152103,-0.0008589962309935816,0.0011982774928151825,0.00033928126182160095
2007-08-31,0.002704504122099932,0.002171369399627458,0.00150960434613097,0.00290380936302378,-0.0011948997759689622,0.000732439963396322,-0.00046245981257264017
2007-09-04,0.0027037053167750973,0.002097908549613222,0.0012666243413113401,0.00294285041934788,-0.0014370809754637572,0.0008449418697346581,-0.0005921391057290991
2007-09-05,0.002569966596263949,0.0021625517584661393,0.00154203216560138,0.00334362096944992,-0.001027934430662569,0.0011810692109837807,0.0001531347803212116
2007-09-06,0.0025267127174049032,0.0020839051413995575,0.0014100229295280699,0.0031993473767062803,-0.0011166897878768334,0.0011154422353067228,-1.247552570110555e-06
2007-09-07,0.0024477609453551832,0.0023354659384973724,0.0018071252861992801,0.00372562931139386,-0.0006406356591559031,0.0013901633728964878,0.0007495277137405847
2007-09-10,0.0024457089792420976,0.0017667413564234611,0.00189387619043023,0.00407407325972853,-0.0005518327888118675,0.0023073319033050685,0.001755499114493201
2007-09-11,0.0023911053459968407,0.001460735215556376,0.0016778534026578,0.0033742662411162102,-0.0007132519433390406,0.0019135310255598342,0.0012002790822207936
2007-09-12,0.0022627628690727914,0.0014487244395659906,0.00153519352808852,0.0033946155100292898,-0.0007275693409842714,0.0019458910704632992,0.0012183217294790278
2007-09-13,0.002299396915470315,0.001397130191429371,0.0014958981158877,0.00332778853935582,-0.0008034987995826149,0.001930658347926449,0.001127159548343834
2007-09-14,0.0022560377080551243,0.0013912155286958563,0.00165412581044234,0.0032832965038462397,-0.0006019118976127843,0.0018920809751503834,0.001290169077537599
2007-09-17,0.0020666981866988253,0.001126805694432658,0.0017094366039958802,0.0037716723879292796,-0.00035726158270294513,0.0026448666934966217,0.0022876051107936766
2007-09-18,0.0012181687486036593,0.0010410823644807908,0.00110062695212565,0.00241692971841139,-0.00011754179647800928,0.001375847353930599,0.0012583055574525897
2007-09-19,0.0012813030656347638,0.0010141000698983466,0.00095217215965703,0.00227873471661035,-0.00032913090597773377,0.0012646346467120036,0.0009355037407342698
2007-09-20,0.0012577987482438073,0.0009944319189501153,0.00102781771865875,0.00232423901058005,-0.00022998102958505726,0.0013298070916299347,0.0010998260620448774
2007-09-21,0.001125823436077825,0.000978580871476319,0.000934163645102616,0.00185801623616289,-0.0001916597909752091,0.0008794353646865709,0.0006877755737113618
2007-09-24,0.0010657676935099066,0.0009598847967181332,0.00100693204886059,0.00184178082542552,-5.8835644649316704e-05,0.0008818960287073867,0.00082306038405807
2007-09-25,0.001058686654712679,0.0010196231121795706,0.0009218126851365539,0.00180288870225091,-0.00013687396957612504,0.0007832655900713394,0.0006463916204952144
2007-09-26,0.0010862544198926845,0.0009956865695557816,0.000854315285270292,0.00165762015742918,-0.00023193913462239246,0.0006619335878733984,0.0004299944532510059
2007-09-27,0.0011083328165580558,0.0009324714246272289,0.000745197389016353,0.00154328349604276,-0.0003631354275417028,0.000610812071415531,0.00024767664387382823
2007-09-28,0.0010313782845990421,0.0009324061669783216,0.000864540558390604,0.00169384677718842,-0.0001668377262084382,0.0007614406102100983,0.0005946028840016601
2007-10-01,0.0010175302672859972,0.0007938870911973086,0.0007787977896233309,0.00173920690561191,-0.00023873247766266622,0.0009453198144146014,0.0007065873367519352
2007-10-02,0.0008046679601112019,0.0007782345064639291,0.000896304610852711,0.00173451722206018,9.163665074150905e-05,0.0009562827155962509,0.00104791936633776
2007-10-03,0.0007948771946883989,0.0007990457422388038,0.000842049714524441,0.0018636767764804302,4.717251983604211e-05,0.0010646310342416264,0.0011118035540776685
2007-10-04,0.0007866720168281263,0.0006823866030686666,0.0008777483842787139,0.00175649961032684,9.107636745058758e-05,0.0010741130072581735,0.001165189374708761
2007-10-05,0.0008107848473546743,0.0006727380431632176,0.000757360021062579,0.0014846190927417199,-5.342482629209534e-05,0.0008118810495785023,0.000758456223286407
2007-10-08,0.0007966903103610598,0.0003951166436632899,0.000749374245460703,0.0013922440520063,-4.7316064900356837e-05,0.00099712740834301,0.0009498113434426532
2007-10-09,0.0007605803289130027,0.000371397761987453,0.0007413884698588259,0.00129986901127088,-1.9191859054176752e-05,0.000928471249283427,0.0009092793902292502
2007-10-10,0.0007041748935374504,0.00037254135891778194,0.000767258954247183,0.0014132013796619401,6.308406070973263e-05,0.0010406600207441582,0.0011037440814538908
2007-10-11,0.0007622044123613549,0.00038954431813440117,0.0009300098754352529,0.00206001552108163,0.00016780546307389806,0.001670471202947229,0.0018382766660211272
2007-10-12,0.0007127505004195667,0.0003852635796549742,0.0008535481424945889,0.0017732683479731398,0.00014079764207502218,0.0013880047683181656,0.0015288024103931879
