0.000676089887502632,0.00152910799371534,0.00257039749058643,0.00584582815250967,0.00891241807706384,0.0112603077331884
0.000575223447080714,0.00138313675597076,0.0023398225858724,0.00526405484931217,0.00799069917203737,0.0102887418688628
0.000636101038461225,0.00159856261183281,0.00260260745779704,0.00549043409836527,0.00832208255077666,0.0105806659483361
0.000680047227967774,0.00156841267063901,0.00250068270610545,0.0053684545591437,0.00821911699620858,0.0102294363705765
0.000653363716960706,0.0015197002129892,0.0024880011747519,0.00537214944482833,0.00795683738674123,0.0098649897552326
0.00065321352704175,0.00148923300662518,0.00241704883723664,0.0051919711638368,0.00772738407363146,0.00969069790893857
0.000570703026173538,0.00131623906988229,0.00220469765322249,0.00487056551843976,0.00732153914293287,0.00934438265049279
0.000492732105598424,0.00117279898930421,0.00197761431743962,0.00439043093435095,0.00675415039025178,0.00913602261551601
0.000512325584743367,0.00121408832041256,0.00207197296891139,0.00461153358122017,0.00694483474185607,0.00891024416241631
0.000501442540706463,0.00124268355262357,0.00205563547659508,0.00445869472000299,0.00674955507035097,0.00891867329314059
0.000500011817891895,0.00122598000642357,0.00205083616582701,0.00447111149912284,0.00677281281041103,0.00900754568783487
0.000483073074171797,0.00119225648580078,0.00200853338073549,0.0043982289264652,0.00663715703807874,0.00875021497775559
0.000524052967798241,0.00125579052544862,0.0019471023076551,0.00460041928820111,0.0069585730292164,0.00907959859102289
0.000469515422000073,0.00112612214025495,0.00185460302543761,0.00418833863397031,0.00649405923175309,0.00890870300707996
0.000461596841161933,0.0010559565484235,0.00172193169469655,0.00396404008413906,0.00618135011557533,0.00837010885165836
0.000575660845949733,0.00127771049670066,0.00191715471827319,0.00441902882956965,0.00671616468867922,0.00894031752536128
0.000562993085167472,0.00122910093955038,0.00194316837000026,0.00425286039925853,0.0065479465255308,0.00897093452673579
0.000615263228324237,0.00128145926966532,0.00198989053190429,0.00428149237399221,0.00659266260797467,0.00901740530753489
0.000571713160640713,0.00122626608781199,0.00193365625111117,0.0041959230963405,0.00637248758647335,0.00843551068396331
0.000469326906503122,0.00105890106505606,0.00171608760929489,0.00400174916131834,0.00624769361226958,0.00823684352144101
0.000464063940593392,0.00102900367718011,0.00172586808528801,0.00406503225339987,0.00613652628283695,0.00804150600277356
0.000498328831116551,0.00112267267399981,0.00180870742582191,0.00406838975540147,0.0061549938714548,0.00803482125120289
