IV_U_h1,IV_U_h2,IV_U_h3,IV_U_h6,IV_U_h9,IV_U_h12,date
0.00160905169989569,0.00348265891531586,0.00555149099036168,0.012709764054814,0.0187429541754082,0.0247205726567404,29-Jul-2009
0.00179043075991464,0.00378706504066593,0.00581484379039587,0.0117871513207251,0.0181803270423543,0.024427798980499,30-Jul-2009
0.00169746681479408,0.00357250920656839,0.00552683361881637,0.0124270518377737,0.0181931393837895,0.0240032128058905,31-Jul-2009
0.00179881940379294,0.003639405451366,0.00559002664157109,0.0115805744376559,0.017504233639324,0.0227261171550113,03-Aug-2009
0.00168238452771135,0.00347794446415148,0.00533497297470548,0.0109616907374476,0.0173696249053719,0.0227720839020058,04-Aug-2009
0.00156725119035609,0.00328174786230459,0.00510466206333574,0.0113530918262114,0.0176805535890704,0.022675622837705,05-Aug-2009
0.00169970080308433,0.00354045629523491,0.00544693622725188,0.0118195895822573,0.0182187198339761,0.0235550043517746,06-Aug-2009
0.00148627624897475,0.00341045980046018,0.00558371273486871,0.0113680573627188,0.0169949998409317,0.0221466922581186,07-Aug-2009
0.00167706939574525,0.00343386394959427,0.00528973280944356,0.0109080501433647,0.017306138264158,0.0244076025511805,10-Aug-2009
0.00183354529573409,0.00379694094370067,0.00581280743294479,0.0117048981935865,0.0175228797892607,0.0231918259145267,11-Aug-2009
0.00159741030165592,0.00342432949858592,0.00534356272030172,0.0110192190773709,0.0174806970569311,0.0248230611144632,12-Aug-2009
0.00142220897636366,0.00314023449382579,0.00503315941013712,0.0116421994559364,0.0175049443555708,0.0233440700793075,13-Aug-2009
0.00140795646526089,0.00311053465477169,0.00556676923576364,0.0114913340432482,0.0171732280682893,0.0227188487112975,14-Aug-2009
0.00181387876458676,0.00383316854993005,0.00596860769779696,0.0129435465784093,0.019032275452245,0.0250948453129715,17-Aug-2009
0.00163326787622591,0.00359071025376718,0.00566014815344459,0.0122351846645484,0.0185893558691881,0.0245293677801206,18-Aug-2009
0.00177512832236629,0.00377087842191124,0.00595420039891175,0.012083574820341,0.0181768344803805,0.0242465903323775,19-Aug-2009
0.00122531280780208,0.00357635452369072,0.00569376737291203,0.0118355116837459,0.0178925660698086,0.0240244511794222,20-Aug-2009
0.00153448508072927,0.00329490862934515,0.00529919414759677,0.0113450432433627,0.017168898864745,0.022987445373396,21-Aug-2009
0.00150458452046035,0.00330876717881669,0.00527027915952718,0.0111673637244084,0.0179385078468163,0.0255011273786434,24-Aug-2009
0.00173087161124277,0.00362430479834877,0.00566183076814635,0.0118374511872852,0.0176099034628194,0.0233558028255957,25-Aug-2009
0.00136178138339623,0.00338946649520019,0.00591540758744848,0.0122288884483799,0.0182586465709289,0.0237957277584654,26-Aug-2009
0.00131314316649696,0.00333174147832307,0.00589661293917953,0.0120572026960628,0.0181422451410442,0.0236569582396895,27-Aug-2009
0.00139662328100893,0.00325054153017576,0.00518434052384201,0.0120929386870058,0.0185118160644072,0.0238306351765403,28-Aug-2009
0.00183221339290034,0.00396381854006434,0.00614470424818089,0.0122757360473747,0.0181451600049049,0.0233629430665178,31-Aug-2009
0.0020717132290668,0.00421818915877778,0.00646880462065205,0.0127931632578618,0.0199708652501678,0.0256658714334887,01-Sep-2009
0.00232707169054399,0.00467926685819377,0.00708672991603073,0.0136779133878575,0.0199863426261667,0.0252396915334028,02-Sep-2009
0.0020066680871263,0.00423415217536605,0.00641797182800476,0.0126853246799715,0.0189288110149703,0.0230871181701316,03-Sep-2009
0.00148667291544777,0.0034469732855896,0.0054701262112673,0.011344835172922,0.0172178070771824,0.0225288614789905,04-Sep-2009
0.00159328061261744,0.00358426947537116,0.00558693046580066,0.011565484389675,0.0164952052443578,0.0213153152631663,08-Sep-2009
0.00147911342745197,0.0033559887230607,0.0053169410675011,0.0109733376954661,0.0163916005987423,0.0200887499245775,09-Sep-2009
0.00113926816003869,0.00270231510584051,0.00493216818158699,0.0104131402183516,0.0157558493219653,0.0218572146657526,10-Sep-2009
0.00153133196015611,0.00332240475766231,0.00519979227893961,0.0106098827759466,0.0159926291840887,0.0220064560776288,11-Sep-2009
0.00129178067720443,0.00291790753501555,0.00460274344996275,0.0104616039439986,0.0159031304670315,0.0213289649426916,14-Sep-2009
0.00126039662461416,0.00284159910478801,0.00454533007109264,0.0097946275934344,0.0166788470920509,0.0236104754510591,15-Sep-2009
0.0012943225970665,0.00278892197084057,0.004397340229551,0.01041517605103,0.0161186836946121,0.0207384642182846,16-Sep-2009
0.0016158065883773,0.0032088266285145,0.00491491986007004,0.0102209189051481,0.0159991010936781,0.0199939444164352,17-Sep-2009
0.00129774318119429,0.0028732251327255,0.00450531618326979,0.0106833130811936,0.0164308267218086,0.0205226000237222,18-Sep-2009
0.00135137385072849,0.00297880846143672,0.00469962819142608,0.0100415991359972,0.0169767235646057,0.0226119791132803,21-Sep-2009
0.00125056445510166,0.00281591126025519,0.00451207870611806,0.0108176400628091,0.016523034841028,0.0220601129908031,22-Sep-2009
0.00155469954191621,0.00332336254279712,0.00517525934813827,0.0109042545555992,0.0166495897675353,0.0221235170496432,23-Sep-2009
0.00160210376009751,0.00340383169204238,0.00533455799208294,0.0112152347975393,0.0170149179379963,0.0244415267949568,24-Sep-2009
0.00167392833127598,0.00347672502831769,0.00538389834206373,0.0112285107627894,0.0169711439088485,0.0242262424789525,25-Sep-2009
0.00159263429222772,0.00326047133086419,0.00507573901784078,0.0106203760840911,0.0161796340472533,0.0209465890247647,28-Sep-2009
0.00133829068979364,0.00285591412283184,0.00454551285858524,0.00985077637413994,0.017316821469255,0.0229008708342662,29-Sep-2009
0.00162270949972559,0.00328037207292147,0.00502193346271165,0.0105718366528055,0.0164294885957051,0.0220851573289419,30-Sep-2009
0.00194475557046331,0.00407012951140366,0.00601053580436725,0.0120531529523787,0.0182917806384615,0.024255275291484,01-Oct-2009
0.00191132137292791,0.0038120537962259,0.00573449143918653,0.0116312215272414,0.0177274300139673,0.0253609694506226,02-Oct-2009
0.00170379454756844,0.0034894943642624,0.00525526195666715,0.0107916619086875,0.0161451649159083,0.0223381122552352,05-Oct-2009
0.00143528255212276,0.00303177995237309,0.00468858949825197,0.0100632351606111,0.0167465570870423,0.0220211293381728,06-Oct-2009
0.00146832334505658,0.00310683930084601,0.00479476563099961,0.0102251007404576,0.0158829920871782,0.022331778274306,07-Oct-2009
0.00144478057046538,0.00304572894745557,0.00467460273220094,0.00993961626662459,0.0155580037450715,0.0218796761372188,08-Oct-2009
0.00124934818666623,0.00273592091751215,0.00427439356094014,0.00956209631192127,0.0159017356369042,0.0208733063719553,09-Oct-2009
0.00134974999685323,0.00289679446215043,0.00446974476116785,0.0097749573797539,0.0155505100104213,0.020522186988636,12-Oct-2009
0.00145015180704023,0.00305766800678872,0.00466509596139556,0.00998781844758654,0.0151992843839383,0.0201710676053167,13-Oct-2009
0.00136168862927623,0.00284725603202284,0.00439518453773483,0.00965170106584965,0.014883620277631,0.0199613806444973,14-Oct-2009
0.00111964724678779,0.0025173825622017,0.00397997303671583,0.00910348670262449,0.0152239695970482,0.0202282626404106,15-Oct-2009
0.00100757264984549,0.00239711194371098,0.00384849276701723,0.00989720252871321,0.015063060199657,0.0201666430654238,16-Oct-2009
0.00099687705618088,0.00233720020269814,0.00374517734614145,0.00957749612399693,0.0148202445406153,0.0196462101941401,19-Oct-2009
0.0011331967641442,0.00254584682422292,0.00399072691890091,0.00928648477811334,0.0150071896802714,0.0200493202667858,20-Oct-2009
0.00114284343448908,0.00253937949217637,0.00402956854530936,0.00978142283442469,0.0149392468946926,0.0199356043054787,21-Oct-2009
0.00112282273029226,0.00252494786450309,0.00391223040456244,0.00883068161646296,0.0140016639503859,0.020054730718628,22-Oct-2009
0.00135632594719072,0.00287153874538775,0.00437402859536536,0.00950980361263692,0.0143995374005314,0.0189454280304879,23-Oct-2009
0.00136554267210942,0.00284130160961636,0.00450493130635308,0.0102983666436876,0.015505079363992,0.0203120982305912,26-Oct-2009
0.00154729257445784,0.00305460828126477,0.00464433749561235,0.00983410987806972,0.0155180260540168,0.0218974888733183,27-Oct-2009
0.00177317326715935,0.00349915364707989,0.00511683348961947,0.0105685274146803,0.0163978556828372,0.0222889039328801,28-Oct-2009
0.00153040000103955,0.00318725649631885,0.00474119232669745,0.00988358343366069,0.01513907055885,0.0189465839461203,29-Oct-2009
0.00213402871551373,0.00409132175878793,0.00585125178190023,0.0113567410962921,0.0168647520436302,0.0212371330462957,30-Oct-2009
0.00196542929711139,0.00391386087693442,0.00570014535506795,0.0113375655988673,0.0166388350259404,0.0218656072195399,02-Nov-2009
0.0017621627261923,0.00369420780772873,0.00542743726359493,0.0115589383048305,0.0172780020147342,0.0220414052188633,03-Nov-2009
0.00183306103764226,0.00370639929287864,0.00548090649835116,0.0111099183603367,0.0169450116678772,0.0234283399666713,04-Nov-2009
0.00154193094890893,0.0033695923095736,0.00509583104575657,0.0107193799310388,0.015918593371997,0.0210343895192438,05-Nov-2009
0.00131951526939635,0.00287930375819171,0.0044736913289345,0.00975333197723289,0.0153690001974313,0.0215416411230984,06-Nov-2009
0.00110880489085123,0.00239846177928928,0.00424060864128827,0.009624301541461,0.0147663259814419,0.0196667676664181,09-Nov-2009
0.0012998761178946,0.00275315858315783,0.00431337162552101,0.00951218317761513,0.0147823939510594,0.0200548129624477,10-Nov-2009
0.00128139849118782,0.00272654876571501,0.00432689093894504,0.0096222551854211,0.0156319633854749,0.0223514829656672,11-Nov-2009
0.00155239911570145,0.00319400357519748,0.00494341818651396,0.0106366753380666,0.0162147485462171,0.021727062023406,12-Nov-2009
0.00131785889479096,0.00286994547764485,0.00457777962689782,0.0101226809406005,0.015567941582833,0.0209389602649505,13-Nov-2009
0.00130283004002377,0.00281925612349461,0.0044578691736216,0.0098426453183089,0.015164277049022,0.0204004041732296,16-Nov-2009
0.00126307534118962,0.0027852312038893,0.00445228031483554,0.00993122649710846,0.0153816976537464,0.0207587773759819,17-Nov-2009
0.00120777694985529,0.00268284522699653,0.0043497167570973,0.00993234351811281,0.0153560159416326,0.0206473986007118,18-Nov-2009
0.00107013857544724,0.00244562393749195,0.00407946698127614,0.0106512913154174,0.0163508443158934,0.022022793877258,19-Nov-2009
0.00125727338118496,0.00274803570954577,0.00448222125354639,0.0102409018944832,0.0157257363563052,0.0211781357555076,20-Nov-2009
